---
source: R[v4.3.1]::data.table[v1.14.8]::fwrite
creation_time_utc: 2023-09-17 13:06:41
schema:
  fields:
  - name: CL
    type: character
  - name: SC
    type: factor
  - name: GSC
    type: factor
  - name: LnA
    type: numeric
  - name: LnV
    type: numeric
header: yes
sep: ','
sep2:
- ''
- '|'
- ''
eol: "\r\n"
na.strings: ''
dec: '.'
qmethod: double
logical01: no
---
CL,SC,GSC,LnA,LnV
data,C,BC,-4.70776009252897,-4.25677618511882
data,D,DE,-3.00512036138511,-2.51112864552082
data,C,DE,-4.25761169570485,-3.82697879824977
data,C,BC,-2.29356424778303,-3.02446997682072
data,C,BC,-4.04075254835245,-3.58731224201853
data,D,DE,-3.34865550335027,-3.58104445928879
data,C,BC,-2.29114728360587,-2.91399213360298
data,C,BC,-1.97143557553549,-1.70171586802471
data,C,BC,-4.91032217863059,-4.72421094426392
data,D,DE,-4.95122605904659,-5.55159851906833
data,C,DE,-2.1180862094468,-1.72919061067951
data,D,DE,-1.61849034638686,-1.68879797405301
data,C,BC,-3.15533405012079,-3.41407843682152
data,D,DE,-5.20426713424189,-6.23234594999374
data,E,DE,-2.6518675345126,-3.1965327895043
data,D,DE,-4.90392251801907,-5.00506739376432
data,D,DE,-3.72803260750199,-4.68640436752392
data,D,DE,-4.10754439255229,-5.17430286822552
data,C,BC,-4.89448426083372,-5.67494669689727
data,C,DE,-5.21231451499952,-5.68617804624642
data,D,DE,-3.24037314897426,-2.1053504737474
data,C,DE,-3.93148844778663,-3.86316208972844
data,C,BC,-2.05701049540013,-2.0270454825062
data,C,DE,-3.67608697485246,-2.42988092148377
data,C,DE,-1.97900331484992,-2.18540361159546
data,C,DE,-2.66198416281609,-1.66253954448177
data,C,BC,-3.01652689930305,-3.90295560610533
data,C,DE,-4.56091330926632,-4.58837218092554
data,D,DE,-3.52355158994127,-4.02011044925262
data,D,DE,-3.92244900525653,-4.37848596951037
data,C,BC,-2.47387618648472,-1.76826614054466
data,D,DE,-3.75084187089097,-4.02009393539908
data,D,DE,-1.4472521080828,-2.33040542390274
data,D,DE,-2.33644782096232,-1.95727251235717
data,C,BC,-4.35384803467509,-5.41133066146441
data,D,DE,-5.10029866676658,-5.83840901791518
data,C,DE,-5.28108495477951,-6.2447047443802
data,C,DE,-2.34311263703,-1.69537637809905
data,C,DE,-5.05629344561804,-5.2037403037644
data,D,DE,-3.71989317077135,-3.5393804837136
data,C,BC,-4.79960695573639,-4.50809959351584
data,D,DE,-4.18309777187671,-3.39816698846481
data,C,DE,-4.29721036172803,-5.01291560899126
data,C,DE,-4.23218456289751,-3.90384827779589
data,D,DE,-5.42227411463836,-6.13159197019895
data,C,BC,-4.71420656720824,-4.88350116681105
data,C,DE,-4.52419036975347,-4.91741499840666
data,D,DE,-1.93317621361943,-2.40709795165964
data,C,BC,-3.57220976762391,-3.76913983967379
data,D,DE,-2.73995742524777,-4.01726310657226
data,D,DE,-5.02016847642857,-5.84709307021348
data,D,DE,-4.05075528395799,-3.79049438962964
data,C,BC,-3.99135379486588,-4.86970261463559
data,C,DE,-2.1925687172888,-2.66131810795651
data,D,DE,-4.13997409096641,-3.18119855296068
data,C,DE,-3.27995468620471,-3.24479349880464
data,C,DE,-3.89580978332427,-3.26407395486263
data,D,DE,-1.53311575624301,-1.70384190541066
data,C,DE,-4.25812098527206,-4.42425901145073
data,C,DE,-4.1747659512768,-4.45080628110203
data,C,BC,-2.09364283681041,-2.95784616878508
data,C,BC,-2.38821322383737,-3.01189564845775
data,D,DE,-2.26083092874446,-1.76746843212592
data,D,DE,-4.17180601026755,-4.1600919661727
data,D,DE,-2.38279410877497,-1.91886554796241
data,C,BC,-4.58408204612928,-4.47132282490085
data,D,DE,-2.67795564762664,-2.51095138669683
data,D,DE,-4.28234112894199,-5.16724569345325
data,D,DE,-4.99875303831911,-5.85158961916514
data,C,BC,-2.11025897679813,-1.62893031240343
data,C,BC,-1.63979437899947,-1.13073602740992
data,C,DE,-3.39097654712457,-3.68038660538685
data,D,DE,-1.56537560753966,-1.05646861826305
data,C,DE,-4.55231922475117,-4.46392850545525
data,E,DE,-5.23389990636496,-4.88126306767563
data,B,BC,-3.612621600483,-4.21562982426792
data,C,BC,-5.41049899286057,-6.20947737532974
data,D,DE,-5.00433369678219,-5.95859994903349
data,C,DE,-4.53188619192389,-5.07616326539975
data,C,BC,-3.26832121652245,-4.06778276253039
data,D,DE,-4.22457671989789,-4.75084452229429
data,D,DE,-2.83409428439365,-3.59455945315622
data,C,BC,-4.54586365814773,-4.25768464764823
data,D,DE,-4.06376919006512,-4.1083211478548
data,E,DE,-1.74971273127189,-1.29092353264227
data,C,DE,-3.39814117633567,-3.91573460931145
data,C,BC,-1.0613766233057,-1.61417894124865
data,C,BC,-2.57533915359473,-3.17728737911949
data,C,DE,-3.33522312963425,-4.22868268535245
data,D,DE,-3.74516624167308,-4.09713608430527
data,D,DE,-4.56287886341362,-5.21197345348891
data,C,BC,-5.39099941965817,-6.14879422227495
data,C,DE,-4.36074036545205,-5.3279048171149
data,D,DE,-0.973768097810061,-1.01023634263422
data,C,BC,-1.07972630538665,-1.25822559293234
data,C,DE,-5.71335182153493,-5.83498440679706
data,D,DE,-2.80918359195126,-2.54221762083483
data,E,DE,-3.31335182853532,-3.34099257928049
data,C,DE,-3.5515555110697,-4.52883622062882
data,C,BC,-1.46761871757495,-1.11920307696921
data,C,DE,-2.23989615981682,-2.62757803087549
data,D,DE,-2.5060609346856,-2.76612957077275
data,D,DE,-5.72113026699836,-5.44863386070845
data,D,DE,-4.23669918780824,-4.38541245144315
data,D,DE,-1.80458194732386,-1.06580371093205
data,C,DE,-2.48098962589908,-2.6687619227544
data,C,BC,-3.28577303528546,-3.24149735653977
data,D,DE,-2.11964844170462,-2.63596138535832
data,D,DE,-1.39798521305735,-1.38006103687176
data,D,DE,-2.090299025178,-2.62997873369196
data,D,DE,-4.98202757805681,-5.7658151642168
data,C,DE,-2.79105352815472,-3.03965155527523
data,D,DE,-1.91016526754309,-1.92562300730007
data,D,DE,-2.38309181308965,-2.82389202670326
data,D,DE,-4.36712320910405,-4.563877011295
data,D,DE,-4.46488782704469,-4.96832071072238
data,C,BC,-2.73716159295961,-1.52982386745063
data,C,DE,-4.3923927909788,-4.41860653448953
data,D,DE,-4.30471003238585,-3.5341303600079
data,C,BC,-4.92680897182698,-4.31805804918424
data,D,DE,-2.9746225521652,-2.34878149924634
data,D,DE,-3.36467515796603,-4.33046191006557
data,D,DE,-5.01045497099936,-6.09963051550384
data,D,DE,-4.81540292847005,-4.4009723241676
data,C,DE,-4.06416329026001,-4.5826859238726
data,D,DE,-4.57429565053069,-5.14325350990651
data,D,DE,-4.30951567264453,-3.93644062910615
data,C,BC,-4.70659523531547,-5.68218536473461
data,C,BC,-4.4631513520546,-5.28479595929312
data,D,DE,-3.43302634360252,-3.82909829030486
data,C,DE,-5.86771351890328,-5.73699221000984
data,C,DE,-4.94007232915347,-5.74993169398842
data,C,DE,-2.6128086927761,-3.64554746602777
data,D,DE,-4.16703748638592,-3.96803867093172
data,D,DE,-1.90512646250586,-2.42636874282358
data,D,DE,-5.6308371962399,-6.20814909394321
data,D,DE,-2.10585906630028,-2.88666123536557
data,D,DE,-4.17084202563574,-3.11343402719265
data,C,DE,-4.27304912239004,-5.29277044385369
data,C,BC,-4.862540369277,-5.21767520262892
data,C,BC,-1.76362110405161,-2.20739870543277
data,D,DE,-2.28535989412636,-1.80460959485581
data,D,DE,-0.389581681879566,-0.310722206176851
data,C,BC,-2.59612456910507,-2.67813876221765
data,D,DE,-3.584900813155,-3.74717424897068
data,C,DE,-3.13623053463733,-2.74803340117362
data,D,DE,-3.85905388565388,-3.28702596873752
data,E,DE,-3.11025621789038,-3.45194652603935
data,C,BC,-3.46325349868896,-4.33541860777645
data,D,DE,-3.37231983494411,-3.52563208425936
data,D,DE,-2.93309161263807,-2.94472169170281
data,D,DE,-1.66586144127104,-1.10735833441845
data,D,DE,-2.72274676428223,-1.96491244804522
data,D,DE,-4.90187828032969,-3.76581988954945
data,D,DE,-2.7820340229949,-1.88221724072206
data,D,DE,-4.5127185087464,-5.41621721861356
data,D,DE,-2.99243108018542,-3.6248242339477
data,D,DE,-4.08799517251024,-3.56365650067043
data,D,DE,-1.93156345666687,-2.30886209413906
data,D,DE,-4.50609046676343,-3.2835457277758
data,C,DE,-5.06337235570322,-3.98548832084808
data,D,DE,-0.723417726237317,-1.31279828990443
data,D,DE,-2.96854104471712,-3.37072692627702
data,D,DE,-4.12916459475216,-4.73490670079448
data,D,DE,-3.88389391900224,-3.67208007989925
data,D,DE,-4.95739372931149,-4.66266785314299
data,D,DE,-3.50606516122461,-3.43396281084159
data,D,DE,-5.07749247325078,-4.97261918401232
data,C,BC,-3.79949136116216,-3.63914077043382
data,D,DE,-2.02332444099043,-2.26339550071894
data,D,DE,-4.92580953885426,-4.13320013948223
data,C,DE,-3.0608378918308,-3.22500888122954
data,D,DE,-3.59874134879809,-3.67490174212373
data,C,BC,-4.20955038380794,-4.6520081637575
data,B,BC,-5.11886182442273,-6.10934682103493
data,C,DE,-3.7562020767652,-4.63696351910582
data,C,DE,-3.02502889213961,-2.89198338589968
data,C,BC,-2.16122192732406,-1.80205446914783
data,C,BC,-1.47140643276708,-1.47418743307407
data,C,DE,-3.61677047120764,-4.1798241918127
data,D,DE,-4.2977562111947,-3.27040041893527
data,C,DE,-4.3890620049455,-4.39721873507411
data,D,DE,-4.15379190753802,-3.59792301124143
data,C,BC,-3.50759027060277,-3.97565208234359
data,C,DE,-3.65148458644688,-4.39134959942604
data,D,DE,-4.29337478333523,-3.73989744090606
data,D,DE,-3.90571002105504,-4.2700870175113
data,D,DE,-3.104636134235,-4.05786723859531
data,D,DE,-2.09656408981039,-2.97397653984057
data,C,DE,-3.70172579753721,-3.52522351821704
data,C,DE,-3.86900367668672,-3.79347686512966
data,B,AB,-4.20005270249803,-4.3823848834013
data,D,DE,-3.3138599684135,-2.98893997754221
data,D,DE,-4.29007986085068,-3.97526066480212
data,C,DE,-4.81408564744271,-5.51641345963808
data,C,BC,-4.62456418585037,-5.21554432859891
data,E,DE,-3.9272641407112,-4.28416583621554
data,C,BC,-4.31874983194154,-4.46223282671831
data,C,BC,-5.19895125446561,-6.07176477836664
data,C,BC,-4.17081302151743,-4.12048177028527
data,C,BC,-0.956269188371878,-0.971581872527026
data,C,BC,-2.15075236574283,-2.37393530741733
data,D,DE,-4.44499326348716,-4.44307622853573
data,C,BC,-4.53354722290268,-4.33891255264711
data,C,DE,-4.09696835340019,-4.53191535644502
data,C,DE,-3.35254366650399,-4.12499393625732
data,C,DE,-3.55756447370706,-3.44570892674339
data,D,DE,-1.28046055161249,-1.77610196644077
data,D,DE,-2.85354489496544,-3.14274288130412
data,D,DE,-2.63761636940444,-3.03134519760741
data,D,DE,-2.51410698559663,-2.51733863878536
data,C,BC,-2.76414890051992,-2.98664920130412
data,C,DE,-2.61135911438794,-2.64705302972086
data,D,DE,-5.54625113988734,-6.36957190371078
data,D,DE,-4.46118886293455,-3.77052690995367
data,C,DE,-3.48736917647011,-3.5227534328645
data,D,DE,-4.50568945290236,-5.27688324996999
data,D,DE,-2.10125899245772,-2.27644227689702
data,D,DE,-3.7189140148348,-3.66005003126575
data,C,DE,-3.85386643679688,-3.5176134313332
data,C,BC,-2.9717949771098,-3.53573138468098
data,C,BC,-4.20515303806132,-3.63088569991392
data,C,BC,-4.26410115936748,-5.1751002669633
data,C,DE,-3.8954852672871,-4.65614088760094
data,C,DE,-4.33438121278203,-5.06479838034112
data,C,DE,-3.56739910393559,-4.21794922826542
data,D,DE,-3.81443470091868,-3.86634844639038
data,D,DE,-4.57466595770828,-4.34575788826921
data,D,DE,-3.97249096926415,-3.21880433516649
data,D,DE,-3.17061015461163,-3.7136869891552
data,D,DE,-1.07456578257238,-1.13965475518758
data,C,BC,-4.69303044765628,-5.67223561565431
data,C,DE,-2.90016004132201,-3.49885478393701
data,D,DE,-2.88335894802299,-3.56610015500682
data,C,BC,-3.34208806168065,-2.15898613310543
data,C,BC,-3.62009474107599,-3.26667619349393
data,C,DE,-4.68550325129477,-4.90375128639073
data,D,DE,-4.01830376173463,-5.2337213785081
data,C,BC,-3.46962595630803,-3.98373716203279
data,D,DE,-1.48667769811042,-0.871124623236908
data,C,DE,-3.33244358658776,-3.5991265933824
data,C,BC,-2.22595068187867,-3.19958672264072
data,D,DE,-3.02250944119835,-2.67097712900621
data,C,DE,-5.40622374178019,-4.85094902016406
data,C,DE,-4.94019803477797,-4.44183013756892
data,C,BC,-2.86490268928197,-3.17288549753
data,D,DE,-5.93689334907304,-5.42951561285466
data,C,BC,-2.29472623387949,-1.96061620419547
data,C,BC,-4.42161405446492,-4.65010401307943
data,C,BC,-4.9051159634701,-5.41411895080081
data,D,DE,-4.69177500893834,-4.48674910329721
data,D,DE,-4.32919439711025,-4.92289738479242
data,C,DE,-3.38651241747983,-3.58677521742848
data,D,DE,-3.53284987863053,-3.09932413172621
data,C,DE,-4.60124664640455,-4.96966902316811
data,C,BC,-4.48237892787344,-5.07050533650131
data,C,DE,-2.86397667713809,-3.43595097483803
data,D,DE,-4.13577010913548,-3.78811835460056
data,D,DE,-2.4714569159689,-2.9777378976473
data,C,DE,-2.69962926313411,-2.72470863885512
data,D,DE,-3.18434225616329,-2.42618807948339
data,D,DE,-2.9059803970209,-3.22257222208121
data,C,BC,-2.43876239865088,-2.84822789585003
data,D,DE,-5.19890537107612,-4.87559661204812
data,D,DE,-5.10014379095126,-4.71205861582438
data,D,DE,-1.83206603215257,-1.77025610064568
data,C,BC,-3.04052417272244,-2.92491884748466
data,C,DE,-2.11029574609053,-1.51322286012892
data,C,DE,-4.20491495803219,-4.56123287662907
data,C,DE,-4.44311279319333,-4.08345757508863
data,D,DE,-2.07902936398196,-1.35191366515396
data,D,DE,-3.51804141222413,-3.37503197539335
data,C,DE,-4.13362542867707,-3.29829498999511
data,C,DE,-3.14433965101966,-2.91383418013192
data,D,DE,-1.9641743826095,-1.45369212456027
data,D,DE,-3.78235912921349,-3.07971407660304
data,C,BC,-1.18403598188146,-2.12663387050969
data,C,BC,-2.02000431004549,-3.1781096918603
data,C,BC,-5.2657907819759,-5.11800633313791
data,D,DE,-4.3872842996818,-4.92581146828474
data,D,DE,-2.90675693775204,-3.48033998238179
data,D,DE,-3.20186596807999,-3.70917581027993
data,C,BC,-3.11050650681939,-2.84933881739248
data,C,BC,-3.9945662444886,-3.84618048489638
data,C,BC,-4.73553094796975,-5.42029222162758
data,D,DE,-4.1213313538098,-3.81242718551424
data,D,DE,-1.49577849484947,-1.92225230567841
data,C,BC,-3.48078721677746,-3.82708860061174
data,C,BC,-3.53187469831332,-4.23877518575586
data,C,DE,-4.62974031996865,-3.98600109125894
data,C,BC,-2.27653031844507,-2.81074296997732
data,D,DE,-2.851936843879,-3.73842680366355
data,D,DE,-2.33216448420057,-1.33395359589936
data,D,DE,-3.82612162426346,-3.69569455520033
data,C,DE,-5.28757175553235,-6.08653887997693
data,D,DE,-2.9938084164548,-2.64751568519398
data,D,DE,-3.93519119139442,-3.27144246284621
data,D,DE,-5.1318163379732,-4.19880816568746
data,D,DE,-2.83163356762548,-3.3037901149478
data,C,DE,-4.44894295179525,-4.27535689469606
data,C,DE,-3.85378670647071,-3.46033505014779
data,D,DE,-4.23775458123916,-4.29504155743388
data,C,DE,-1.69665829064812,-1.89173836144268
data,C,BC,-5.48720719296216,-5.60585856259056
data,D,DE,-4.44989194037997,-4.17146436395447
data,D,DE,-4.3607329387746,-4.16146567121356
data,C,DE,-3.37206453555388,-3.10408806866526
data,C,DE,-3.62219900892806,-3.68472519203568
data,C,BC,-2.87448191452464,-2.4302113564718
data,C,BC,-3.26332562279786,-2.90602444572646
data,C,DE,-3.48654172336546,-4.17731202992279
data,D,DE,-1.43200177666435,-0.907353980919234
data,C,BC,-3.58531794464864,-3.98511746111621
data,C,DE,-1.50799472322221,-1.77750063029435
data,C,BC,-4.08220469183912,-3.42358521450174
data,C,BC,-3.44661500033856,-4.31047978662764
data,C,BC,-2.86341589175603,-3.67183950206604
data,C,BC,-2.52638647258421,-2.90891094266438
data,D,DE,-5.70974852969386,-4.76780886266353
data,C,DE,-4.27257721542691,-4.071938644636
data,D,DE,-4.76081661355506,-4.72843678034429
data,D,DE,-3.75283377023087,-3.7732733858806
data,C,BC,-4.47547219651809,-4.27551048162398
data,D,DE,-4.54317983916135,-3.4001103325384
data,D,DE,-2.61209037698612,-3.19069511967794
data,E,DE,-5.28436144160454,-4.8621784124564
data,D,DE,-2.5285494443113,-2.23153898501025
data,C,BC,-2.02113660747711,-2.23381089508646
data,D,DE,-1.58469892902268,-2.32283209643472
data,C,BC,-3.87269518968275,-4.02944490049425
data,C,DE,-3.30725910061192,-3.6210602944879
data,E,DE,-3.05871406083384,-3.27602915603386
data,D,DE,-3.43320542576993,-3.38286833265543
data,C,BC,-4.11560691181577,-3.86859253964356
data,C,BC,-3.5016597533052,-2.66709589022335
data,D,DE,-1.70655740501911,-2.55441540981053
data,D,DE,-2.21251273379805,-2.63808423848018
data,D,DE,-3.64060584379879,-3.6312559809418
data,D,DE,-2.37442347003294,-3.30073514060303
data,E,DE,-3.09873486317858,-2.6772379897195
data,D,DE,-0.247690506230155,-1.04873185274682
data,C,BC,-3.80359833540076,-3.6259727431644
data,D,DE,-4.80166838992213,-4.41170281305819
data,D,DE,-2.76355956636822,-2.76589009251961
data,D,DE,-4.47059485311203,-3.57880837322118
data,D,DE,-3.25264764944153,-3.43112941503628
data,D,DE,-1.81124660205842,-1.64470158136069
data,D,DE,-3.03711451230088,-2.71753504142781
data,D,DE,-3.22003968141564,-3.31468189038854
data,B,BC,-1.88444984251562,-1.46201286452025
data,C,DE,-3.62191608204229,-3.5442630085961
data,D,DE,-3.63351285687721,-3.5106003915738
data,C,DE,-3.995512101468,-4.05994202171005
data,B,BC,-3.92813661532973,-4.37328785579745
data,D,DE,-4.17825453692169,-4.03932738394753
data,E,DE,-3.70163535238875,-3.82854839494382
data,C,BC,-4.44922173067647,-3.56705456895475
data,C,BC,-2.53784812927862,-3.01826495891028
data,C,BC,-4.28777049874359,-3.7950542779333
data,D,DE,-4.10059714772778,-4.34152029013851
data,D,DE,-2.6166926885631,-3.03999787079349
data,C,BC,-1.60149022221396,-1.64672208773359
data,D,DE,-3.17711440888119,-3.13859845971297
data,D,DE,-4.20526131011225,-4.05491398289115
data,A,AB,-4.87576258535988,-4.32645441090633
data,D,DE,-2.78612312272268,-2.84021548394487
data,E,DE,-5.53137111705062,-5.4551008229097
data,D,DE,-1.93675343920728,-1.76897395072645
data,D,DE,-2.67386901051166,-2.96889042432766
data,D,DE,-3.38023092077217,-3.89600090444091
data,C,BC,-5.62883083756941,-5.43319998830745
data,C,BC,-4.52796974684136,-4.63958224221783
data,C,DE,-3.23611710687824,-3.5576718368411
data,D,DE,-3.63380805640831,-3.42572901864533
data,C,BC,-2.67611654741242,-2.84252534157978
data,D,DE,-3.02435269627755,-3.15292014319696
data,BC,BC,-2.7518077643281,-3.2488375515834
data,BC,BC,-2.7352052144495,-2.85402166796335
data,A,BC,-4.37650069243451,-4.91441062942465
data,E,DE,-2.73453217691805,-3.66040785670906
data,A,BC,-2.82462743192689,-2.9261377772242
data,A,BC,-2.33900248691184,-2.43779862010291
data,BC,BC,-2.67875328426417,-3.31904796201366
data,BC,BC,-3.13100897104852,-3.68256576389509
data,BC,BC,-3.35246468869056,-2.79337187768119
data,CD,DE,-2.5025409945962,-3.29563903757138
data,BC,BC,-2.92866455353193,-3.38732977793743
data,BC,BC,-2.91064394418792,-3.91915790324072
data,CD,DE,-2.71785552240092,-3.70005734228528
data,D,DE,-1.89405009525833,-2.10246607385842
data,C,BC,-4.06504589209699,-5.26504306313835
data,CD,DE,-3.1274431525214,-3.23458253597849
data,BC,BC,-3.61704929224861,-3.84836032865552
data,BC,BC,-3.75916870050869,-3.54197882899184
data,C,BC,-1.59983107912528,-2.13669222538688
data,E,AB,-1.27907544731088,-1.47036805613718
data,E,AB,-3.54433946858821,-3.97722998018285
data,E,AB,-3.00766503540667,-3.82071090308505
data,BC,BC,-3.1671367024352,-3.72634167026364
data,CD,DE,-3.91610493264246,-4.85584105123077
data,C,BC,-3.02197653217514,-3.38854700458842
data,A,BC,-2.99924786931096,-3.58390781353544
data,CD,DE,-1.23908391799728,-0.505372599748875
data,A,BC,-2.20577986383068,-1.58260487441362
data,CD,DE,-2.39556887133003,-2.6991015804422
data,BC,BC,-1.97397997747184,-2.88042871054687
data,C,BC,-2.58100492586089,-3.47924185652897
data,C,BC,-3.17895334208781,-4.09879791546975
data,BC,BC,-1.4018381904479,-1.67865030678527
data,D,DE,-3.69286135922115,-3.18490224507962
data,BC,BC,-3.66664396566733,-4.60071467364065
data,BC,BC,-1.30566773826043,-2.05686080260355
data,C,BC,-2.96674836853337,-3.19756451218261
data,C,BC,-2.71799984327652,-3.79894596302035
data,C,BC,-2.12377027638454,-2.48733035196697
data,E,AB,-3.08228245519864,-4.2355255637329
data,CD,DE,-2.4344748162104,-2.5578679398969
data,C,BC,-0.619338407122669,-0.795478788997578
data,D,DE,-4.79806129769758,-5.58997577290037
data,D,DE,-6.95975739015782,-6.73137691058915
data,E,DE,-7.23257178569397,-8.13216009518651
data,B,AB,-8.45967856401849,-9.15030477098418
data,D,DE,-4.98427690092057,-5.84126654766934
data,D,BC,-7.49686018620173,-8.16995867523612
data,B,BC,-7.75670874523634,-7.9316896424454
data,D,DE,-6.57324939677131,-7.54029247533062
data,B,BC,-8.92163888375163,-9.719992402897
data,D,DE,-5.36333205651264,-6.3128564192463
data,D,DE,-7.89727919527307,-7.45331835982803
data,D,DE,-6.52322547502175,-6.46842811124469
data,B,BC,-8.3542682922557,-8.63559163122065
data,B,BC,-7.69547251169959,-7.79756390083235
data,B,BC,-7.38794643101507,-7.34432841734397
data,D,DE,-8.50011441550089,-8.36734591865204
data,B,BC,-9.04302827524284,-8.22858883403772
data,B,BC,-6.26234103745461,-7.20084350162645
data,D,DE,-5.44577884836897,-5.70075788905719
data,B,BC,-7.567344523738,-8.51386877559857
data,D,DE,-4.93822480933264,-4.33114051286895
data,E,DE,-5.47197437498074,-6.61896583316932
data,E,DE,-4.38835748983275,-4.77421526132144
data,A,AB,-7.94264028822847,-8.7036551641876
data,B,BC,-8.73249746070598,-9.41326881300898
data,E,DE,-4.04079453985474,-4.97894001077353
data,B,BC,-9.03048829292907,-8.61783937325351
data,B,BC,-8.53406034961291,-9.52121559617021
data,B,BC,-5.73342631707143,-6.67634387295489
data,D,DE,-6.38098593767702,-7.42055972065745
data,D,DE,-8.09272711814327,-8.99754317650363
data,D,DE,-6.24097354247837,-7.0157201599882
data,D,DE,-6.1090356343042,-6.84364848501867
data,B,BC,-3.97880158734197,-3.31736339103717
data,B,DE,-7.53170988531149,-8.45667072076882
data,B,BC,-6.01688484470206,-6.47704383978048
data,B,BC,-8.64777534371689,-9.85539101437951
data,D,DE,-2.75704038508914,-3.29887069036584
data,D,DE,-6.21543801433699,-6.02805308289213
data,D,DE,-7.98611928006631,-8.97094154002771
data,D,DE,-7.49139948632448,-8.06345856306309
data,D,DE,-7.30967133446714,-7.94345069530652
data,B,BC,-4.93798907727946,-5.83620628268125
data,B,BC,-7.88025724929076,-8.89457766530892
data,E,DE,-4.7958066311097,-5.10249357299219
data,B,DE,-7.61479962737656,-8.09677178896487
data,D,DE,-5.56882548148312,-6.35078066100197
data,B,DE,-4.23227760552855,-4.92352092647023
data,D,DE,-6.87527460399428,-7.92901558479856
data,D,DE,-7.01474456337084,-6.51968011275176
data,B,BC,-8.29277996855355,-9.13214101933463
data,B,BC,-6.59912331867993,-7.58485217563203
data,D,DE,-4.25277544701522,-5.07345802605287
data,D,DE,-4.40696703415971,-5.13913100423922
data,B,BC,-7.84201831975137,-6.2357658720667
data,D,DE,-6.58004394085776,-6.83896797332035
data,D,DE,-6.81766146087684,-7.61719220150279
data,E,DE,-6.40312320560893,-6.81289884523175
data,D,DE,-5.0204295316536,-5.20200174988275
data,D,DE,-4.01417987448376,-4.74507619571371
data,D,DE,-5.5445851840715,-6.61647181161368
data,D,DE,-5.18581166516237,-4.3439210393505
data,E,DE,-4.50167909628363,-4.46568417320776
data,D,DE,-4.5489837693767,-5.22032050684889
data,D,DE,-6.0527519779899,-5.61664165863571
data,D,DE,-6.58145003154853,-7.37377842236933
data,D,DE,-7.76458943127787,-8.76457637395261
