---
source: R[v4.3.1]::data.table[v1.14.8]::fwrite
creation_time_utc: 2023-09-17 13:06:41
schema:
  fields:
  - name: CL
    type: character
  - name: SC
    type: factor
  - name: GSC
    type: factor
  - name: LnA
    type: numeric
  - name: LnARMS
    type: numeric
header: yes
sep: ','
sep2:
- ''
- '|'
- ''
eol: "\r\n"
na.strings: ''
dec: '.'
qmethod: double
logical01: no
---
CL,SC,GSC,LnA,LnARMS
data,C,DE,-1.6206969184254,-3.36000659931928
data,C,BC,-3.81729676133165,-5.53957986194219
data,C,DE,-4.07881584409939,-6.09273092850441
data,D,DE,-2.23715682340713,-4.14107053662962
data,D,DE,-3.78192127648573,-5.04827268631379
data,D,DE,-4.47271661012963,-5.73731847413672
data,D,DE,-3.38155477824812,-4.67789656919351
data,D,DE,-3.00512036138511,-4.98017886111447
data,C,BC,-4.25103317354971,-6.60719479105119
data,C,DE,-3.61622852503169,-5.08687527598688
data,C,DE,-3.34081141187365,-4.75692436992599
data,C,DE,-5.71736690424648,-7.6137680163275
data,D,DE,-2.42480942555329,-4.24401714419623
data,C,BC,-4.36123759382446,-6.12544125569288
data,B,BC,-4.63835335961885,-6.51389810568789
data,C,BC,-3.66433217846483,-5.20770107164958
data,C,BC,-2.47755111491321,-3.71217810628322
data,D,DE,-3.10858031576714,-5.39735006894955
data,C,BC,-5.18866869523698,-7.26922327271697
data,E,DE,-3.32116616704631,-5.29918854974329
data,D,DE,-3.96813528328075,-5.42690534148172
data,D,DE,-5.16260656984268,-6.58583006522777
data,D,DE,-4.38604175110136,-5.66612981362795
data,D,DE,-3.27025703853857,-4.82818835301062
data,D,DE,-3.60346328328267,-5.02796650764365
data,D,DE,-3.98270094940754,-5.36048642323318
data,D,DE,-3.42964894385456,-4.84973174688943
data,C,DE,-4.53602081351272,-6.48843939527073
data,D,DE,-4.35866384970637,-5.72255835523314
data,D,DE,-3.98736411091782,-5.83238871841246
data,D,DE,-3.29902842047657,-5.4286394801812
data,D,DE,-3.10423917248865,-5.23837886944058
data,C,BC,-3.06815011469115,-4.81294596365443
data,C,BC,-2.90024178663556,-4.29347800504288
data,D,DE,-3.3561848523203,-4.95807149492107
data,D,DE,-2.06481389435371,-3.60036269022152
data,D,DE,-2.02257781079981,-4.04305042863013
data,D,DE,-4.15535244852545,-5.64809150874049
data,C,BC,-4.71420656720824,-6.01453768622397
data,D,DE,-2.41830351465324,-3.76313686281325
data,C,BC,-4.18985101675927,-6.26024780228745
data,E,DE,-2.98824903588608,-4.95172779906408
data,E,DE,-2.83183905548255,-4.81905159285087
data,C,BC,-3.19328151217422,-4.87847375138106
data,C,DE,-4.96814324492361,-6.44383893977578
data,C,BC,-4.75587296999876,-6.77266743714391
data,D,DE,-0.962988571732214,-2.52291975351379
data,D,DE,-4.3664087431812,-5.72382411315811
data,C,BC,-2.28844157665886,-3.79129693192304
data,C,BC,-4.86306606343152,-6.79399798510097
data,C,BC,-3.99135379486588,-5.99799038558231
data,D,DE,-4.44747358992775,-5.73870594999378
data,D,DE,-0.938759978214824,-2.46801450144145
data,D,DE,-2.81749712395047,-4.15844266065416
data,D,DE,-1.9458663876947,-3.87883240789807
data,D,DE,-2.55866915165403,-3.83864460930942
data,D,DE,-4.10928555793462,-5.69214247462465
data,C,BC,-5.42912836062214,-7.16831976953544
data,D,DE,-3.41209225372489,-5.46911364077701
data,C,DE,-4.57033030180819,-6.09340270944111
data,D,DE,-2.49626056211825,-4.75277841625852
data,D,DE,-2.84279024893542,-4.99189411454433
data,C,BC,-3.83751445819565,-5.27676374105567
data,C,BC,-4.34507472565721,-6.28789929795124
data,C,BC,-2.78745773019212,-4.56829270073491
data,C,DE,-3.37840158589173,-5.22904122030788
data,C,BC,-5.12076483307503,-7.09205692555729
data,D,DE,-2.83409428439365,-4.84072148413181
data,C,DE,-2.03997727651789,-3.9077375596497
data,D,DE,-1.402700858566,-2.77896354876532
data,C,BC,-3.0555154020785,-5.03337485442799
data,D,DE,-1.95019164563021,-3.69147597497028
data,D,DE,-4.88449832254737,-6.49137257989549
data,C,DE,-1.76746183600845,-3.41437735792361
data,D,DE,-3.92808586694064,-5.88897105118201
data,C,DE,-2.94506519199585,-4.79357533194782
data,C,BC,-4.53579892597938,-6.9036513156175
data,D,DE,-4.56287886341362,-6.06936942901752
data,C,DE,-4.81489211625013,-6.72149380479285
data,D,DE,-5.04490851044727,-6.79058596655463
data,D,DE,-4.07522674228797,-5.94731037788611
data,C,BC,-4.00170199013273,-5.90088806656702
data,D,DE,-4.45764904555388,-5.78673727912821
data,C,BC,-3.57569089242377,-5.70648998864819
data,C,BC,-1.82796719725877,-3.90584485213602
data,C,BC,-3.54698019555662,-5.69758844883933
data,D,DE,-1.28182241927394,-2.75513322789209
data,D,DE,-5.19049446659464,-6.45382962826667
data,D,DE,-3.54847466938127,-4.84823980687629
data,D,DE,-3.58098114392076,-5.02917915750115
data,C,BC,-4.71335854322201,-6.9331422331038
data,C,DE,-2.19521826478778,-3.50282634609333
data,D,DE,-4.37985810893975,-6.13033520533424
data,D,DE,-4.88045082474358,-6.401691265648
data,C,BC,-2.79732291733689,-4.81049544471594
data,C,DE,-4.06341163620731,-6.36316990711896
data,D,DE,-4.43254934005795,-5.93088551252095
data,C,BC,-3.71260021443293,-6.03044130984392
data,D,DE,-3.86203615667033,-5.48842767626069
data,D,DE,-2.87271865471767,-4.43004518661564
data,C,BC,-3.03411238879413,-4.93332756479155
data,C,BC,-2.50644528406355,-4.97815826855236
data,D,DE,-1.80618690589184,-3.88490885145147
data,C,BC,-1.47346319795965,-3.5464989898179
data,E,DE,-4.28979852181376,-6.10199979841681
data,C,BC,-1.95267251528606,-3.64433215130906
data,D,DE,-3.63427871842566,-5.64841602013423
data,C,BC,-3.77353135345944,-5.28658686480658
data,C,BC,-4.57751450868889,-6.08904300522429
data,C,DE,-4.11809624991858,-6.00491503143391
data,D,DE,-4.2716579382473,-5.76421178821637
data,D,DE,-4.43708411724096,-6.38319519431628
data,C,DE,-3.80146121943784,-5.88868420178856
data,D,DE,-3.43789800396129,-4.80882889812371
data,D,DE,-4.51496065222462,-6.09915065732687
data,D,DE,-1.80897844708604,-3.12534953349062
data,B,AB,-0.727470228855773,-2.46109490141642
data,D,DE,-3.74943996527842,-5.36993975147027
data,C,BC,-4.17683900568834,-6.17157204511663
data,C,DE,-4.35047164001461,-6.16907167374809
data,C,BC,-3.05673662005817,-4.72247312754573
data,D,DE,-4.90139979752164,-6.36110750054634
data,C,BC,-1.25178026122325,-2.86608012244508
data,D,DE,-5.40685944666017,-6.71319214546769
data,D,DE,-2.55414803992642,-4.47473627642137
data,C,BC,-2.64366440518078,-4.47738886244697
data,D,DE,-4.08030314940386,-5.87711176757222
data,D,DE,-3.357662649614,-4.82944195492362
data,C,BC,-5.15659035380074,-6.87793367923615
data,C,BC,-2.40042499241915,-3.80200237393991
data,D,DE,-3.26986395888186,-4.7447069988339
data,D,DE,-5.07909577511392,-6.58937919239824
data,E,DE,-2.82193330111127,-4.85924303612115
data,D,DE,-4.29549564790076,-5.59090348610135
data,D,DE,-2.6626782598985,-4.0258456570407
data,D,DE,-4.45761136256448,-6.40169622782068
data,C,DE,-4.35522249508677,-5.84339630507702
data,C,BC,-4.04464439075234,-5.36646067027722
data,C,BC,-2.96465684718517,-4.61753563266338
data,C,DE,-2.66974119289093,-3.96827048171712
data,D,DE,-4.07310885895511,-5.30555580193703
data,D,DE,-2.89065017458449,-4.27215920085242
data,C,DE,-3.62836334873694,-5.30719578229161
data,D,DE,-3.2614549673025,-4.85841586364497
data,C,DE,-4.3114687215253,-6.0481226181739
data,C,DE,-3.48414326242208,-5.64897526397145
data,D,DE,-4.20973253260649,-6.05329557749854
data,D,DE,-2.8187161824885,-4.83141161609888
data,C,BC,-4.47151425306356,-6.44887922807092
data,D,DE,-2.00736550847067,-4.09192394306734
data,C,BC,-1.23591218415839,-2.81931543205938
data,D,DE,-2.90360806314975,-4.43224375715174
data,C,DE,-3.17973922544786,-5.1298317746925
data,D,DE,-1.48903333047582,-2.93642634343306
data,C,BC,-3.44875114092472,-4.86350169438178
data,C,BC,-1.47408786220212,-3.3973348603101
data,D,DE,-3.31339827600129,-5.09593991093563
data,D,DE,-4.10781628891486,-5.69290973888596
data,D,DE,-2.36195231477051,-4.36630942134833
data,C,DE,-3.68952875791838,-5.56923686498339
data,C,BC,-4.43085973797392,-5.75339853073698
data,E,DE,-4.29696699374013,-6.14153783448179
data,D,DE,-4.6576303004744,-6.21106154782878
data,D,DE,-2.54561312331192,-3.88071032158715
data,C,BC,-3.31666535908619,-4.78916683770576
data,C,DE,-4.37630437402921,-5.91165455366259
data,C,DE,-4.59602460394108,-6.01345229307144
data,D,DE,-4.54075132856903,-6.05393722086879
data,C,DE,-3.11195014066156,-4.8134543383548
data,C,BC,-2.34682662087688,-3.89856295374162
data,C,BC,-3.01105322094506,-4.6544756133349
data,C,BC,-3.17932084252813,-4.83406781592907
data,C,BC,-4.31874983194154,-5.56249070072334
data,D,DE,-3.42862439223303,-4.7275180651556
data,D,DE,-3.34050322622952,-4.70043238067642
data,C,DE,-3.56914508287468,-4.81016027353605
data,C,BC,-3.32904045709775,-5.17516315789631
data,D,DE,-3.76235848282234,-5.18865101773396
data,D,DE,-2.55331755572354,-3.69068407749431
data,D,DE,-5.43149782838789,-7.12857767063805
data,D,DE,-3.62408560660906,-5.16723684588962
data,C,DE,-4.59030825194945,-6.77963907829443
data,D,DE,-4.73600408802492,-6.00991964079972
data,B,BC,-4.79708034421297,-7.19675838418891
data,C,DE,-1.72515887661511,-3.17788462320881
data,D,DE,-4.11337920734511,-5.98165324712386
data,D,DE,-3.96314971699926,-6.16236680361031
data,D,DE,-3.74151208844068,-5.99460536439607
data,D,DE,-4.01150997301555,-5.93752475010723
data,D,DE,-4.59216181918762,-6.37151939452484
data,C,DE,-1.82293900121984,-3.67597617627369
data,D,DE,-3.43843465550795,-5.15682623361201
data,D,DE,-1.48575724140767,-3.12123576367694
data,D,DE,-2.8564317924449,-4.99474123182941
data,D,DE,-1.16781310636095,-2.97583546307617
data,D,DE,-4.28593478961737,-5.86172083786487
data,D,DE,-4.02760660504524,-5.58871534417142
data,E,DE,-4.3220875167322,-6.25630693087869
data,D,DE,-3.03011962880632,-4.56502049257671
data,D,DE,-2.94925097655601,-5.16575185493029
data,D,DE,-5.03444121728465,-6.39778718138652
data,C,DE,-2.61203887699343,-4.35415752766537
data,C,BC,-3.10417237032831,-4.51257378607197
data,E,DE,-3.34693992487531,-5.29293049698433
data,D,DE,-2.37727112078799,-4.53212621511782
data,B,BC,-4.3255030871036,-6.39960443806805
data,C,BC,-4.20433306843544,-6.17873103001858
data,C,DE,-3.84208028620358,-6.25307995875208
data,D,DE,-2.54550404421502,-4.51866118795093
data,C,BC,-3.15154202516598,-5.02720615066862
data,D,DE,-3.65317255032051,-5.78092457670706
data,D,DE,-3.61436302143523,-5.57364469584551
data,D,DE,-3.59167680730754,-5.09038788192784
data,C,BC,-0.720520433464798,-2.5213978449472
data,C,BC,-2.62060584568371,-3.91332608267299
data,C,DE,-3.56816069249882,-5.12666924322621
data,C,BC,-3.65245473952999,-4.94176234221609
data,C,BC,-2.39177578052257,-4.04872713685662
data,D,DE,-2.45785077409576,-4.44087524121172
data,D,DE,-4.68483545335381,-6.06681567316212
data,D,DE,-0.0797389860619204,-1.40961663901225
data,C,BC,-3.79951137111599,-5.46766389063832
data,C,BC,-0.969362960646973,-2.3498455532757
data,C,BC,-4.72026819277075,-6.59781918994913
data,C,DE,-4.01070949785893,-6.24316902933871
data,C,BC,-5.79678533071322,-7.59591545701539
data,C,DE,-2.51271733771763,-3.83045864343563
data,C,DE,-3.42664850677102,-5.26956462672543
data,D,DE,-4.35016133372285,-6.16970350192673
data,C,DE,-3.65850782922056,-5.8951409030201
data,C,DE,-4.51726311786785,-6.12721402089863
data,D,DE,-3.48270906092612,-5.65376320448999
data,C,DE,-3.86301550555025,-5.25154267093574
data,C,BC,-4.90148655563105,-6.7065516768927
data,D,DE,-3.81367194595961,-5.58641783703143
data,C,BC,-4.07756520918698,-5.54814457739705
data,D,DE,-4.27466998051889,-5.94137373600721
data,D,DE,-4.09183539799708,-5.80651124964636
data,C,BC,-2.50810646239228,-4.41130971277252
data,C,DE,-4.73410526163152,-6.25522878485179
data,D,DE,-2.71987671042944,-4.31377002525768
data,C,BC,-3.37946612118202,-4.98673552041804
data,C,DE,-4.22399725460286,-6.19633028374628
data,C,DE,-4.764965646077,-6.062707490264
data,C,DE,-2.78012146443311,-4.22291571462772
data,D,DE,-4.65669993227825,-6.51663592933521
data,C,BC,-2.49910220696027,-3.85899040249832
data,C,BC,-3.05415136570195,-4.49394195492932
data,C,DE,-3.80181842469382,-5.601773677213
data,D,DE,-1.82249984330506,-4.08149619431942
data,D,DE,-3.94587787575251,-5.91466315268437
data,C,DE,-3.37448938030142,-4.82440548975573
data,C,BC,-2.95508519507743,-4.98669329588219
data,D,DE,-4.45681317638796,-5.79161713955187
data,C,BC,-1.45263293638168,-3.36902076356986
data,C,BC,-4.56531779916545,-6.30422342534007
data,C,BC,-3.49177786961091,-5.45025242319945
data,C,BC,-5.1885924587678,-7.02481597959846
data,D,DE,-3.32085396168621,-4.96709743008648
data,C,BC,-1.75292991401428,-3.71810297253279
data,C,BC,-3.9945662444886,-5.55319275961025
data,C,DE,-4.86650553281902,-6.29263814812448
data,D,DE,-1.67404012492862,-3.8973259645252
data,C,BC,-3.53187469831332,-5.79087296360883
data,C,BC,-4.25893977979426,-6.40923613060133
data,D,DE,-4.41175565013537,-5.99778743083784
data,C,BC,-2.98537294467394,-4.23099457706721
data,C,DE,-2.87884655304181,-5.11511750348767
data,D,DE,-3.21961866468369,-4.54988510724093
data,D,DE,-0.560793057647697,-2.07085614309985
data,C,DE,-2.06199871774486,-3.90956423407028
data,D,DE,-4.54058441264887,-6.19539948841733
data,C,DE,-4.83409457854428,-6.29856307032722
data,C,DE,-3.56941604865571,-6.01663854475657
data,C,DE,-3.61212880889286,-5.96654116484176
data,D,DE,-4.42372229716208,-6.21516486554965
data,D,DE,-4.93673558330887,-6.03976427325584
data,C,BC,-4.04386907655011,-5.91235369687075
data,C,BC,-3.45593287869632,-5.29988989879961
data,D,DE,-3.91015146192574,-5.59299770814026
data,D,DE,-3.54851402461599,-5.17113091330325
data,C,BC,-4.29831588672287,-5.85326746496573
data,D,DE,-1.66453446904979,-3.13635538586253
data,C,DE,-3.37206453555388,-4.78543941471997
data,C,BC,-3.2761343599708,-4.76293568973365
data,C,DE,-4.47164768126431,-6.04981130782657
data,D,DE,-4.2026738543004,-5.8289947470122
data,C,DE,-3.84177004019628,-5.31136767840481
data,E,DE,-3.18610337119056,-4.94271154238506
data,C,BC,-4.85102013516545,-6.5582589788775
data,D,DE,-3.72388049253292,-5.53096930189234
data,D,DE,-3.97628858759238,-5.96669080163498
data,D,DE,-4.23044045259388,-6.14142058558322
data,B,BC,-4.32564632162751,-6.41998025689216
data,C,BC,-4.14521591490021,-6.53551749523159
data,D,DE,-5.21591750014287,-6.9211068447685
data,C,BC,-3.84692940698808,-5.44060326196409
data,B,BC,-3.73304227086621,-5.75585734580115
data,D,DE,-2.33879895749378,-4.33898163349969
data,C,BC,-2.02113660747711,-3.67754348326068
data,D,DE,-1.66019962193617,-3.7918246618495
data,C,BC,-4.77662311757337,-6.65834156840457
data,D,DE,-2.50026320467663,-4.47027717231459
data,C,BC,-3.8730612477349,-5.51512170654647
data,C,DE,-4.22317056937223,-5.98522131902455
data,C,BC,-4.04716467500297,-5.78310326998798
data,C,DE,-5.24093656948555,-6.80962290483281
data,C,BC,-2.98368432689429,-5.08908872441532
data,D,DE,-3.91280159056484,-5.56437165548898
data,D,DE,-5.14181646282272,-7.1451724345937
data,D,DE,-3.86626578255047,-5.86124985031064
data,D,DE,-3.70747048687913,-5.71059631600456
data,D,DE,-5.38317224150399,-6.8617593442413
data,E,DE,-3.98630874502656,-6.09712824211584
data,D,DE,-4.54052831147523,-6.5036920209847
data,B,BC,-4.55334761010718,-6.41686200261717
data,D,DE,-3.74765794328518,-5.75409531151171
data,E,DE,-3.73950909741254,-5.84520399866627
data,E,DE,-4.32683174124112,-6.35536545077271
data,E,DE,-3.63180470658717,-5.7388655056416
data,D,DE,-4.15371497523292,-6.00206142223816
data,D,DE,-1.50638992173382,-3.52727236529885
data,C,BC,-2.81730710104757,-4.81961720627652
data,D,DE,-2.35502656386902,-3.78880969472128
data,B,BC,-2.56384078295926,-3.88364446205208
data,D,DE,-2.97868434104378,-4.75702615419876
data,D,DE,-4.84063249679631,-6.72801399147827
data,D,DE,-3.47643923363467,-5.30439649121545
data,D,DE,-2.96798201673483,-4.91555934807616
data,C,BC,-3.60119804404926,-5.35522748747149
data,E,DE,-3.02499268091024,-4.42374918639351
data,A,AB,-3.68873832788495,-5.503481267217
data,D,DE,-3.27134432943077,-4.93028948225816
data,D,DE,-2.28038597825815,-3.6424671543025
data,D,DE,-2.91754372806662,-4.79801578775727
data,C,BC,-2.9789776077289,-5.08878442808971
data,D,DE,-2.93235534194957,-4.75275769723423
data,D,DE,-4.65243193606244,-6.37084739626401
data,E,DE,-3.77738112559505,-5.93596030552555
data,C,BC,-2.93829953223401,-4.95281265717004
data,D,DE,-2.41075993022117,-4.12092448278703
data,E,DE,-1.94824287323944,-3.76964919762703
data,C,BC,-2.29349266496525,-3.84931839680367
data,D,DE,-5.43894315878176,-7.18422559318176
data,C,BC,-2.05220349295742,-3.83974070078413
data,BC,BC,-2.34476285790248,-3.81980919649132
data,CD,DE,-3.41865228137222,-5.12253532276478
data,CD,DE,-2.16755262496531,-4.19903769998297
data,A,BC,-2.36013023821403,-3.74040052343569
data,BC,BC,-4.0843413541198,-5.81829444570279
data,BC,BC,-2.28966174481518,-3.70375766475195
data,A,BC,-2.7045731911456,-4.62292070242355
data,BC,BC,-3.41386467720349,-4.98393576150183
data,BC,BC,-3.79457164700054,-5.48319700116847
data,C,BC,-2.66545449482468,-4.33679431191285
data,C,BC,-2.82707221587632,-4.63122928284278
data,E,AB,-3.53633584082843,-4.99017559476108
data,C,BC,-2.8087995987639,-4.25007031855301
data,CD,DE,-2.96651994411221,-4.55284030309324
data,C,BC,-3.89091803621719,-5.28544717022971
data,BC,BC,-2.73706545637865,-4.13882852422097
data,CD,DE,-3.25744931683839,-4.86031918692882
data,BC,BC,-2.92937456334046,-4.55616987037068
data,CD,DE,-2.87947967614424,-4.72112725669479
data,CD,DE,-4.20018948539764,-5.79115472891406
data,A,BC,-2.70701542363754,-4.02756795784423
data,CD,DE,-3.11121836198678,-4.41489885725092
data,CD,DE,-2.34148323608121,-3.77942282503521
data,BC,BC,-3.03097926366798,-4.79898937528137
data,BC,BC,-2.89582047377666,-4.5477813679728
data,C,DE,-3.61333721143122,-5.10441723158856
data,C,BC,-2.55825049510783,-4.52184707511534
data,C,BC,-2.58100492586089,-4.39798064173719
data,E,AB,-2.9971197415474,-4.80489926705084
data,C,BC,-3.21812677232633,-4.766935269129
data,BC,BC,-3.36920793820319,-4.83215062588078
data,A,BC,-2.35522916247981,-3.87417991516219
data,C,BC,-1.19682647467576,-3.26880834244382
data,C,BC,-4.82263607655148,-6.53733571228126
data,C,BC,-2.61312425757575,-4.07083489615991
data,CD,DE,-2.3409581947719,-4.21469214702437
data,C,BC,-2.44109045881289,-3.9234724270089
data,BC,BC,-0.923861908009679,-2.86956745611804
data,BC,BC,-2.77576406760309,-4.2476077201339
data,BC,BC,-2.15115470009429,-3.57044177587193
data,C,BC,-0.794699894248803,-2.28575355032105
data,C,BC,-3.05264132749652,-4.61124928442493
data,C,BC,-2.88800015448052,-4.43674944096302
data,D,DE,-4.10361250279624,-5.64188332389831
data,D,DE,-7.79631761102559,-9.82783063994396
data,D,DE,-8.17232483937451,-9.93279127189003
data,D,DE,-5.98146032775232,-7.23267810459179
data,D,BC,-7.33342425290536,-9.01209146559324
data,E,DE,-8.77079186641171,-10.3390984921165
data,D,DE,-3.71036060677641,-5.69459322537256
data,D,DE,-5.80019055864428,-7.10505806263271
data,D,DE,-3.71427526223056,-5.37317956243734
data,E,BC,-6.93891205836584,-8.93213589922008
data,D,DE,-6.14100916227103,-8.34123664436305
data,D,DE,-5.69340126047368,-7.4286991039869
data,B,BC,-4.86650665965464,-7.67658072965274
data,B,BC,-8.85193065763091,-10.4814973920563
data,D,DE,-2.15182255412234,-4.42553716568525
data,B,BC,-9.12986584931044,-10.8200605052988
data,D,DE,-6.01102554655815,-7.67399090851443
data,E,DE,-3.20454436231512,-5.19312286449582
data,D,BC,-7.37804931723079,-9.62495918000184
data,D,DE,-4.56017205597688,-5.85529960124236
data,B,DE,-6.67671249302329,-8.58417042452859
data,E,DE,-5.57843551092784,-7.75713465091123
data,D,BC,-4.10320145766779,-6.10358052675786
data,D,DE,-8.57472414245573,-10.3223164504892
data,D,DE,-7.14376993237719,-8.86280578828016
data,D,DE,-6.66114513140812,-8.18863719499635
data,D,DE,-5.42874822271304,-7.20549567532615
data,D,DE,-4.77768705748674,-6.8423260312286
data,E,DE,-5.2974268548134,-7.77397406796952
data,D,DE,-5.96654211989837,-8.09496835714328
data,E,DE,-3.50792095184159,-4.89130968996323
data,E,BC,-6.10292749231378,-8.28295956588434
data,D,DE,-6.22941190442618,-8.41449183412126
data,A,AB,-7.80585219077604,-9.62101964258483
data,D,DE,-4.39664413027295,-6.15430834126051
data,D,DE,-4.18989559220111,-5.78110762619342
data,A,AB,-8.23238282364991,-9.84129305064059
data,B,BC,-4.93745964151835,-6.78254990694949
data,B,BC,-6.81746136120172,-8.62529981025155
data,D,DE,-7.97028784522694,-9.42063071781715
data,D,DE,-7.01474456337084,-8.6419842015015
data,D,DE,-7.55112927978747,-9.28931295393299
data,D,DE,-4.61982238038532,-6.88407030899927
data,D,DE,-8.21744516162385,-10.5007085701508
data,D,DE,-8.51469340132272,-10.592277154292
data,D,BC,-8.44747530101088,-10.3007525148085
data,B,BC,-7.69989642557289,-9.87886519510244
data,D,DE,-3.22915358585728,-4.93238533009295
data,B,BC,-6.96446050851776,-8.71287463732302
data,D,DE,-8.07264510801953,-10.6566188317007
data,D,BC,-8.33776967028254,-10.0104986523782
data,B,BC,-7.77802595548591,-9.75273622480664
data,B,AB,-8.21673142548904,-10.3273206343575
data,B,BC,-5.58155746576753,-7.7985011435919
data,D,DE,-5.67400199938728,-7.44411792579157
data,B,BC,-7.67521138337592,-9.86372320396048
data,D,DE,-5.971807227263,-8.13299104831586
data,B,BC,-6.44415185602384,-8.29734664744273
data,B,BC,-6.05202361594404,-8.25355609912407
data,D,DE,-4.5893210672629,-6.13718458509462
data,E,DE,-6.50719412857279,-8.0846735329446
data,D,DE,-5.01989527935656,-6.80148004362971
data,D,DE,-7.15440570060369,-9.04234750871552
data,D,DE,-2.45715065686108,-4.26035923381622
data,D,DE,-7.91537855745997,-9.67162741101059
data,D,DE,-5.99959888466808,-7.71752419928552
data,E,DE,-6.61262850547213,-8.27007219148867
data,D,DE,-7.76458943127787,-9.7160712586105
data,D,DE,-8.45227381112261,-9.81902609729934
data,D,DE,-7.62327452149281,-9.27643825781734
