---
source: R[v4.3.1]::data.table[v1.14.8]::fwrite
creation_time_utc: 2023-09-17 13:06:40
schema:
  fields:
  - name: CL
    type: character
  - name: SC
    type: factor
  - name: A
    type: numeric
  - name: LnA
    type: numeric
  - name: LnIA
    type: numeric
header: yes
sep: ','
sep2:
- ''
- '|'
- ''
eol: "\r\n"
na.strings: ''
dec: '.'
qmethod: double
logical01: no
---
CL,SC,A,LnA,LnIA
model(84%),B,0.00120007981159726,-6.72536721473547,-9.91984200514457
model(84%),B,0.0535630205181081,-2.92689636471368,-2.49740756926458
model(84%),B,0.0215301217021025,-3.83830231494639,-4.27834815751061
model(84%),D,0.00498721207665096,-5.30087822742483,-7.13630712218353
model(84%),D,0.000384417948004956,-7.8637801909983,-12.1443676131843
model(84%),B,0.000105617535103163,-9.15568614836395,-14.6688274930895
model(84%),D,0.000703016458730083,-7.26013025429384,-10.9648002940389
model(84%),D,0.000930603037924572,-6.97967775407961,-10.4167796885348
model(84%),B,0.000421969118625198,-7.77057842521922,-11.9622459060243
model(84%),D,0.000217474485826135,-8.43342902086299,-13.2574947788494
model(84%),D,0.00410400626229979,-5.49579164521333,-7.51717935243906
model(84%),E,0.0300201015367922,-3.50588807047767,-3.62879126144874
model(84%),D,0.000470672665857311,-7.66134768250467,-11.7488026394591
model(84%),D,0.000581593940870575,-7.4497380498347,-11.3353050277861
model(84%),D,0.00480920026735818,-5.33722447327046,-7.20732981458566
model(84%),D,0.0174716342258444,-4.0471766145149,-4.68650076815358
model(84%),D,0.0125496732429091,-4.37806065016488,-5.33306754659214
model(84%),B,0.000144383577558098,-8.8430370667952,-14.0578928825556
model(84%),B,0.00031730704900765,-8.05564064402891,-12.5192741715563
model(84%),B,0.000157513411562006,-8.75599995054924,-13.8878172615146
model(84%),B,0.00515781868772614,-5.26724152380306,-7.07057903392658
model(84%),B,0.00108835312485459,-6.82308961992219,-10.1107973063839
model(84%),A,0.000752449662578396,-7.19217645716225,-10.8320145958479
model(84%),B,0.000316898294260694,-8.05692967386095,-12.5217930113189
model(84%),B,0.00181556265636574,-6.31135985579919,-9.11084738625504
model(84%),B,0.000126332291905808,-8.97659488507359,-14.3188726790874
model(84%),E,0.000338875340210707,-7.98987824620436,-12.3907705959144
model(84%),D,0.00921733972588011,-4.68666881603209,-5.93610597125542
model(84%),D,0.00237867733408334,-6.04121068776236,-8.58296009507063
model(84%),D,0.0138945556510569,-4.27625819535213,-5.13413958950252
model(84%),B,0.000404974253395117,-7.81168706474242,-12.0425745945036
model(84%),E,0.000753225785494912,-7.19114552717498,-10.8300000982934
model(84%),B,0.000160744788391937,-8.73569261595103,-13.8481355407448
model(84%),D,0.00557998192934304,-5.18856974106315,-6.91684976433447
model(84%),E,0.00627821041184206,-5.07067030537982,-6.68646736416895
model(84%),D,0.000340788873162495,-7.98424741271319,-12.3797676175956
model(84%),B,0.0128763761162082,-4.35236095533161,-5.28284883820822
model(84%),B,0.000248237109321524,-8.30112618258449,-12.9989672867147
model(84%),E,0.00310181746045768,-5.7757670617176,-8.06426770844137
model(84%),A,0.000411105369501234,-7.79666100284378,-12.0132127897996
model(84%),E,0.129611319058798,-2.04321516046109,-0.770642757907211
model(84%),D,0.000446344797307503,-7.7144188164895,-11.8525067425031
model(84%),B,0.00225633667185292,-6.09401272250325,-8.68613836243659
model(84%),D,0.00909516273628854,-4.70001257423221,-5.96218045603607
model(84%),D,0.00159501564133198,-6.44087173631568,-9.36392118351629
model(84%),D,0.00071840202967574,-7.23848121570781,-10.9224968051221
model(84%),B,0.0181181265174407,-4.01084237678996,-4.61550154032234
model(84%),B,0.00114539677365038,-6.77200417479704,-10.010973355631
model(84%),B,0.000658410174084089,-7.3256824559807,-11.092893134121
model(84%),D,0.000531739767882699,-7.53935634641472,-11.5104244263243
model(84%),E,0.0187616629093327,-3.97593969811004,-4.54729966268075
model(84%),B,0.0069499543412696,-4.96902018902851,-6.48783708535219
model(84%),D,0.000293444939541273,-8.13382053581377,-12.6720422574227
model(84%),D,0.00311540033641799,-5.77139761608629,-8.05572955585311
model(84%),D,0.00110199817928522,-6.81063022044405,-10.086450910324
model(84%),D,0.00517817161078617,-5.26330325591033,-7.06288342788434
model(84%),B,0.00279022585377381,-5.88163273525182,-8.27113543280829
model(84%),D,0.000439909587980278,-7.72894133402926,-11.8808845920481
model(84%),D,0.00148814166208911,-6.51022714408588,-9.4994457109574
model(84%),D,0.00811314920552073,-4.81426917481995,-6.18544454314211
model(84%),D,0.00797228062073982,-4.83178467645586,-6.2196708588458
model(84%),D,0.0352318997823618,-3.34580336295199,-3.31597637021703
model(84%),B,0.00815363948412216,-4.80929088893973,-6.17571668106078
model(84%),D,0.000261752739940286,-8.24811024049273,-12.8953710318612
model(84%),D,0.00167730208668602,-6.39056867718992,-9.26562606081369
model(84%),E,0.00102407485770709,-6.88396565180715,-10.2297526368902
model(84%),B,0.000235371157009892,-8.35434689821576,-13.1029636810536
model(84%),B,0.000205315711914176,-8.49096170538128,-13.3699170128531
model(84%),B,0.000279298914260572,-8.18322797237991,-12.7685872812064
model(84%),B,0.000153728342772257,-8.78032352121719,-13.9353469427094
model(84%),D,0.00124210503760004,-6.69094772771021,-9.85258431228637
model(84%),D,0.00171866994601694,-6.366204574497,-9.21801717766898
model(84%),D,0.00212113965021296,-6.1558017638825,-8.80687776695004
model(84%),B,0.000971020984180319,-6.93716247901015,-10.3337023518416
model(84%),A,0.00161922747766418,-6.42580610911382,-9.33448206589331
model(84%),D,0.000358521011849911,-7.93352328918212,-12.2806497103923
model(84%),D,0.000795936311774439,-7.13599138565451,-10.7222256765677
model(84%),D,0.000337890406117283,-7.9927889573157,-12.3964582958439
model(84%),D,0.000618474494730521,-7.38825460428109,-11.2151627754082
model(84%),A,0.00764951890771025,-4.87311252100223,-6.30042788677452
model(84%),D,0.00121410392508651,-6.71374898450094,-9.89713930303584
model(84%),D,0.000754749842956145,-7.18912419745135,-10.8260503016675
model(84%),B,0.000152326729839331,-8.78948280565372,-13.9532447207612
model(84%),D,0.00614694716779305,-5.09179971588954,-6.72775546940116
model(84%),D,0.000252975637491585,-8.28221736837303,-12.962018356662
model(84%),D,0.000578906431602843,-7.45436969689984,-11.3443555373276
model(84%),B,0.000666651533428563,-7.3132430872051,-11.0685858792266
model(84%),B,0.000351968105005518,-7.95196999725136,-12.3166956579875
model(84%),D,0.000141562885833515,-8.86276651675587,-14.0964453829094
model(84%),D,0.00242742565162401,-6.02092398581716,-8.54331869171285
model(84%),B,0.0016318673700744,-6.41803029407944,-9.31928766805349
model(84%),B,0.00113683266990954,-6.77950924310951,-10.0256386985244
model(84%),E,0.000912132668958102,-6.99972510812093,-10.4559533920749
model(84%),D,0.00130018172935647,-6.64525123247194,-9.76329068512753
model(84%),B,0.000291279777212121,-8.14122631895553,-12.6865135912795
model(84%),B,0.000517691301864611,-7.56613143569532,-11.562744518421
model(84%),D,0.000446053211117437,-7.71507230562258,-11.85378369853
model(84%),D,0.125247521130629,-2.07746333058524,-0.837565687510302
model(84%),D,0.00622589205493119,-5.07903854490114,-6.70281939414184
model(84%),D,0.000872087933560057,-7.04462029790083,-10.5436812214529
model(84%),B,0.00583707239725742,-5.14352590967526,-6.82883148055179
model(84%),D,0.16723932375592,-1.7883294160566,-0.272581090151641
model(84%),B,0.000517328193212165,-7.56683308173981,-11.5641155758723
model(84%),B,0.000303984386439937,-8.09853421827199,-12.6030907269835
model(84%),D,0.000764374123570987,-7.1764531981191,-10.8012904271037
model(84%),D,0.00216558568370963,-6.1350644304592,-8.76635580330025
model(84%),D,0.000852639053161179,-7.06717424989543,-10.5877529641513
model(84%),D,0.002730344247479,-5.9033275797573,-8.31352842917354
model(84%),D,0.000813199858574268,-7.11453365012271,-10.6802960050194
model(84%),B,0.000437089975505991,-7.73537149045548,-11.8934494941812
model(84%),B,0.000299818333288852,-8.11233382243481,-12.6300559614644
model(84%),D,0.000228613751009449,-8.3834766552655,-13.1598849318337
model(84%),D,0.000428138176898457,-7.75606457126444,-11.9338849856316
model(84%),D,0.00879558188161475,-4.73350574247916,-6.02762806776685
model(84%),D,0.00654704926155098,-5.02874082525777,-6.60453470510046
model(84%),D,0.156387616662716,-1.85541763135398,-0.403675390760041
model(84%),B,0.00143526184541885,-6.54640797574114,-9.57014517434679
model(84%),D,0.000996918207870902,-6.91084182961159,-10.2822702618811
model(84%),D,0.000205216889358607,-8.49144314123886,-13.3708577667061
model(84%),E,0.0211829200147284,-3.85456008170497,-4.31011678562545
model(84%),B,0.000360841414770894,-7.92707199041284,-12.268043494883
model(84%),E,0.111074783374154,-2.19755158042851,-1.07222515869623
model(84%),E,0.0193360004190622,-3.94578661390831,-4.48837877073141
model(84%),D,0.0428118325993701,-3.15094075200102,-2.9352034194967
model(84%),D,0.0036606709948288,-5.61010881645167,-7.7405617981427
model(84%),E,0.000925434215386693,-6.98524750855624,-10.4276633148832
model(84%),D,0.00082910400418545,-7.09516495329708,-10.6424484374131
model(84%),D,0.15025955339884,-1.89539112423481,-0.481785936238993
model(84%),A,0.00147182529404179,-6.52125195183212,-9.52098883077999
model(84%),D,0.00887757037076365,-4.72422736631124,-6.00949757749931
model(84%),D,0.0041220863856076,-5.49139583952639,-7.50858969075875
model(84%),D,0.00203477222257305,-6.19737139629174,-8.88810726251914
model(84%),B,0.000750189008770513,-7.19518537148951,-10.837894190611
model(84%),D,0.0083323211751448,-4.78761320914141,-6.13335722553826
model(84%),D,0.00248661561827108,-5.99683268249071,-8.49624287450224
model(84%),D,0.00027759144960934,-8.18936013092508,-12.7805698780326
model(84%),E,0.0143625712596563,-4.24312967431174,-5.06940451976293
model(84%),D,0.00157814897769362,-6.45150265182992,-9.38469461485573
model(84%),D,0.0010713965530733,-6.83879229173997,-10.1414812464845
model(84%),D,0.000226272329017837,-8.39377128846241,-13.1800012478362
model(95%),C,0.00124468369207559,-6.68887384393472,-9.40122025771107
model(95%),CD,0.0051423379714822,-5.27024744466671,-6.62914121503132
model(95%),CD,0.00386634850566053,-5.55544475594219,-7.18643345915092
model(95%),C,0.0093190582507761,-4.6756937014442,-5.4673483905186
model(95%),C,0.00228160407141382,-6.08287654329032,-8.21706605199235
model(95%),C,0.000775955476640611,-7.16141541489022,-10.324594153979
model(95%),C,0.000167857680507229,-8.69239407742467,-13.3162160971428
model(95%),C,0.000109545534942731,-9.11917025092111,-14.1501617272784
model(95%),C,0.000375494723253242,-7.88726613944673,-11.7429489672655
model(95%),CD,0.00269765457831501,-5.91537255818651,-7.88975345798506
model(95%),C,0.000737940709439836,-7.21164707610361,-10.4227497609806
model(95%),C,0.00021174263853694,-8.4601389899151,-12.8623760579519
model(95%),CD,0.000133465919925213,-8.92166439417291,-13.7642237195121
model(95%),C,0.000906307208639103,-7.00613222701362,-10.0211617132636
model(95%),C,0.000335247840421196,-8.00064047751989,-11.9644890617629
model(95%),CD,0.00059499909535198,-7.42695067283664,-10.8434655947091
model(95%),CD,0.00104451066238316,-6.86420676889802,-9.74383105857681
model(95%),CD,0.00767351815315015,-4.86998007865828,-5.84699534677941
model(95%),C,0.0137709231445295,-4.28519592821783,-4.70429287855824
model(95%),C,0.000169729434064016,-8.68130495312729,-13.2945472990137
model(95%),C,0.000445257736404787,-7.71685726052763,-11.4099600406658
model(95%),C,0.000120460801806293,-9.02418615416719,-13.9645572410407
model(95%),CD,0.000168252207531937,-8.69004646897908,-13.3116287327911
model(95%),C,0.000192995505210514,-8.55284365839528,-13.0435264078856
model(95%),CD,0.00111607744262525,-6.79793502439722,-9.61433218970812
model(95%),D,0.00594470261590931,-5.12525477264577,-6.34581704479258
model(95%),CD,0.000110172609961396,-9.11346224058342,-14.1390079408829
model(95%),C,0.00462963091885669,-5.37527812921116,-6.83437732202483
model(95%),C,0.000155927156238537,-8.76612160695739,-13.4602840064893
model(95%),CD,0.000188680165076258,-8.57545722464793,-13.0877146403346
model(95%),C,0.000645531695237822,-7.34543624704288,-10.6841816341571
model(95%),CD,0.00103818730300256,-6.8702790644643,-9.7556966796374
model(95%),CD,0.0015285605737147,-6.48342878790295,-8.9997685897161
model(95%),CD,0.00061303615072236,-7.39708665032099,-10.7851095462184
model(95%),C,0.00140527180358421,-6.56752454039801,-9.16409661377531
model(95%),CD,0.000377804849759624,-7.88113276613536,-11.730963996715
model(95%),CD,0.00176861059967231,-6.33756101258474,-8.71473441639848
model(95%),C,0.000113134647011284,-9.08693188213228,-14.0871660671555
model(95%),C,0.000130508424548576,-8.94407277735739,-13.8080110122328
model(95%),C,0.000202994151660747,-8.50233338889046,-12.9448263839704
model(95%),CD,0.00734237979046827,-4.91409226676971,-5.93319314505352
model(95%),C,0.000122121495143375,-9.0104941469415,-13.9378022572746
model(95%),C,0.000370710608427131,-7.90008883093318,-11.7680052571799
model(95%),C,0.000238021449260193,-8.34314976541164,-12.6337722637234
model(95%),C,0.000209266131906472,-8.47190375762853,-12.885365102874
model(95%),CD,0.000379420397451404,-7.87686573951683,-11.7226259768742
model(95%),C,0.00226726720652928,-6.08918004650263,-8.22938346633013
model(95%),C,0.00821634119557373,-4.80163027903245,-5.71343583652928
model(95%),CD,0.00211407024234808,-6.15914016486374,-8.3660896336708
model(95%),C,0.00246544817534161,-6.00538167245952,-8.06563653717712
model(95%),CD,0.00249793166031792,-5.99229222541202,-8.04005899127823
model(95%),C,0.00460030947603233,-5.38163170035178,-6.84679257202594
model(95%),C,0.000485572461257379,-7.63018203058209,-11.2405915666437
model(95%),CD,0.00319008617690244,-5.74770734784732,-7.56212582042835
model(95%),C,0.000455944093633704,-7.69314035764656,-11.3636158238461
model(95%),C,0.000639096978694366,-7.35545434875723,-10.7037575914522
model(95%),D,0.00150280126477952,-6.50042440264948,-9.03297901599933
model(95%),C,0.000400880007010995,-7.82184840982379,-11.6151188934695
model(95%),C,0.000566455853773461,-7.47611140855843,-10.9395285505989
model(95%),CD,0.000297426401953019,-8.12034375197736,-12.1983962685052
model(95%),C,0.0127586138003386,-4.36154864330395,-4.85349055417681
model(95%),C,0.000155825871029008,-8.7667713854951,-13.4615537117955
model(95%),BC,0.00178779015562433,-6.32677497174456,-8.69365786108978
model(95%),C,0.000261987493154485,-8.24721379139417,-12.4463077535817
model(95%),C,0.00613271549016704,-5.0941176434083,-6.28497327122899
model(95%),D,0.00323340930211457,-5.73421818691757,-7.5357672102009
model(95%),CD,0.00375028939457726,-5.58592227009015,-7.24598830621011
model(95%),CD,0.00103164191939572,-6.87660364946305,-9.7680552890202
model(95%),C,0.000195148780270862,-8.54174831457055,-13.0218454564358
model(95%),CD,0.00212657989843775,-6.15324027123354,-8.3545608960872
model(95%),C,0.000834413659324814,-7.08878128417583,-10.1826628099405
model(95%),C,0.00110966361210423,-6.80369836174583,-9.62559408832231
model(95%),CD,0.00705955893438877,-4.95337270331117,-6.0099494178679
model(95%),C,0.00105150106497104,-6.85753655001077,-9.73079706033953
model(95%),CD,0.00268752376206327,-5.91913504386948,-7.89710557529766
model(95%),CD,0.00142315707781884,-6.55487758099181,-9.13938371463453
model(95%),C,0.000534370717946875,-7.53442073150419,-11.0534683815609
model(95%),CD,0.0062493214432472,-5.07528239020832,-6.24816808369959
model(95%),C,0.000318982716485244,-8.05037363694428,-12.0616705670822
model(95%),D,0.00955921148414586,-4.65025003605843,-5.41762997866524
model(95%),CD,0.00101480097840152,-6.89306276610725,-9.80021736660028
model(95%),C,0.0117867836689248,-4.4407764032679,-5.00830623581636
model(95%),CD,0.000641366555983341,-7.35190941427961,-10.6968305819322
model(95%),CD,0.00181487168164742,-6.31174051258145,-8.66427964763937
model(95%),C,0.000938714209975273,-6.9709994808055,-9.95251027020182
model(95%),D,0.000196528926899339,-8.53470092680573,-13.0080744481291
model(95%),C,0.000116772757626315,-9.05528075427544,-14.0253179101958
model(95%),C,0.00044923951721061,-7.70795436655034,-11.3925632645827
model(95%),CD,0.000546949876825067,-7.51115339260178,-11.0080026390768
model(95%),CD,0.00161866680714317,-6.42615242710774,-8.88784722727474
model(95%),CD,0.000327861721241085,-8.02291862005269,-12.0080218566248
model(95%),CD,0.000380320635366224,-7.87449588374424,-11.7179951399429
model(95%),CD,0.00763728255069607,-4.87471342615703,-5.85624458492256
model(95%),CD,0.00023770536270068,-8.34447862305884,-12.6363689293687
model(95%),CD,0.00272718110144953,-5.90448676681789,-7.86848198430355
model(95%),C,0.00203466061607314,-6.19742624742425,-8.44090288058842
model(95%),CD,0.00790693255178443,-4.84001536612014,-5.78844254408958
model(95%),BC,0.000389220492005034,-7.85136455743253,-11.6727951740244
model(95%),C,0.00898659568098023,-4.71202118063806,-5.5383344117844
model(95%),C,0.000667542144686389,-7.31190803157605,-10.6186655381067
model(95%),C,0.000873953128441183,-7.04248381253265,-10.0921948397002
model(95%),CD,0.000642518433585972,-7.35011505120028,-10.6933242914178
model(95%),CD,0.00138018042142412,-6.58554104819637,-9.1993019248536
model(95%),D,0.0085265449160222,-4.76457105041046,-5.64101993403804
model(95%),CD,0.0180075398952622,-4.01696472572287,-4.18015340433675
model(95%),CD,0.00457716086213484,-5.38667637217013,-6.85665015611719
model(95%),CD,0.00207058361819483,-6.17992477028588,-8.40670396957404
model(95%),C,0.00596808314100137,-5.12132948504478,-6.33814680300037
model(95%),C,0.000260837956071483,-8.25161120141736,-12.454900550229
model(95%),D,0.00200668475737906,-6.21127129306498,-8.46795691037767
model(95%),CD,0.00128754529169266,-6.6550177480314,-9.33506346409086
model(95%),D,0.000422939978608118,-7.76828028352944,-11.5104436383545
model(95%),C,0.00226970589478386,-6.0881050176519,-8.22728279701443
model(95%),CD,0.00010957444138531,-9.11890640968463,-14.1496461660548
model(95%),CD,0.000823426280344357,-7.10203653227558,-10.2085643408029
model(95%),CD,0.000246258423647295,-8.3091290707924,-12.5672938345753
model(95%),D,0.0220529373298962,-3.81430947372105,-3.78415317675528
model(95%),D,0.000643873124501419,-7.34800886291302,-10.6892086761903
model(95%),D,0.00104154116177019,-6.86705377642137,-9.74939427796558
model(95%),C,0.00028456057214527,-8.1645644196947,-12.2848060422806
model(95%),D,0.00042246974522787,-7.7693927226592,-11.5126174095458
model(95%),D,0.00755091623714653,-4.88608636717079,-5.87846797753258
model(95%),D,0.00359697893331003,-5.62766097102474,-7.32754817157648
model(95%),D,0.0122347139128268,-4.4034779650477,-4.93542290376483
model(95%),D,0.0971260595799058,-2.33174556090821,-0.887136489160614
model(95%),D,0.52392502658423,-0.646406683935606,2.40611435058113
model(95%),E,0.0200812990908843,-3.90796629049012,-3.96716408019228
model(95%),D,0.0487598347180062,-3.02084836407936,-2.23368371252277
model(95%),C,0.051001405855675,-2.97590208084019,-2.145856043534
model(95%),D,0.0138837030035002,-4.27703957248911,-4.68835488192156
model(95%),C,0.0064799070129936,-5.03904911856758,-6.17736614950828
model(95%),D,0.0533113324026664,-2.93160635497515,-2.05929960174347
model(95%),D,0.21658551571817,-1.52976981775847,0.679971067466016
model(95%),D,0.0270696378261574,-3.60934255460474,-3.38363581628734
model(95%),C,0.0147951452847104,-4.21345617332617,-4.56410919724175
model(95%),C,1.37177454732711,0.316105191695402,4.28691890923295
model(95%),C,1.64850380263966,0.499868090254112,4.64600237206681
model(95%),C,0.0227770235696205,-3.78200298930579,-3.72102441471022
model(95%),C,0.00668981910526121,-5.00716844477989,-6.11506944636011
model(95%),C,0.12800596331905,-2.05567842771765,-0.347685147577583
model(95%),C,0.0196692498063588,-3.92869878628363,-4.00767659083024
model(95%),E,0.3192148620053,-1.1418908543234,1.43790927176667
model(95%),C,0.00977229778320008,-4.6282036529441,-5.3745500552762
model(95%),C,0.0186759556861009,-3.98051837464876,-4.10893510045714
model(95%),C,0.0162973660321114,-4.116751777349,-4.37514314560077
model(95%),B,0.0219022549409613,-3.82116568211955,-3.79755060938696
model(95%),D,0.0235331593173715,-3.74934481762436,-3.65720843515631
model(95%),D,0.050494906845468,-2.98588280233217,-2.16535895768604
model(95%),C,0.107645138393874,-2.22891521741893,-0.686199977415668
model(95%),B,0.0137797429302691,-4.28455566884864,-4.70304177426459
model(95%),C,0.0239630887516817,-3.73124060120196,-3.62183173629144
model(95%),C,0.00375418575631072,-5.58488385980688,-7.2439591917192
model(95%),B,0.0052834406012795,-5.24317776445177,-6.57624547500097
model(95%),C,0.0718265908067144,-2.63350052599151,-1.4767833582472
model(95%),D,0.00641771494759101,-5.04869315180389,-6.19621115509612
model(95%),C,0.199929990436406,-1.60978802153311,0.52361081234105
model(95%),E,0.0457536682564297,-3.08448331000648,-2.3580301225978
model(95%),D,0.0352333377479618,-3.34576254947713,-2.86858505404248
model(95%),D,0.146480735746273,-1.92086135578392,-0.0842446956758187
model(95%),D,0.0102881391143125,-4.57676358958058,-5.27403315972308
model(95%),D,0.0120705610423087,-4.41698576257445,-4.96181793099399
model(95%),C,0.00344562322925584,-5.67065048253133,-7.41155219403366
model(95%),D,0.0377966824992,-3.27553394477956,-2.73135424868087
model(95%),C,0.0169278366694624,-4.07879587189589,-4.30097508408242
model(95%),D,0.019661663523296,-3.92908455322951,-4.00843040202857
model(95%),C,0.0160396446565667,-4.13269183036979,-4.4062909424703
model(95%),D,0.0100169601887817,-4.60347560372582,-5.32622999931241
model(95%),C,0.00990679692835549,-4.61453419899526,-5.34783914193355
model(95%),D,0.993980519671877,-0.00603767043322098,3.65743289563811
model(95%),D,0.049787174364583,-2.99999787100125,-2.19294062828214
model(95%),C,0.0814396289754382,-2.50789328199288,-1.23133944935263
model(95%),D,0.0230529919860087,-3.76995971379807,-3.69749114925191
model(95%),D,0.0182216198649061,-4.0051464852347,-4.1570598704821
model(95%),C,0.111437608226192,-2.19429041217637,-0.618541080739775
model(95%),C,0.068682445903061,-2.67826163055465,-1.56424917726108
model(95%),D,0.0169989603562181,-4.07460309231258,-4.29278214729548
model(95%),D,0.0376643669971054,-3.27904080397592,-2.73820685687206
model(95%),C,0.0177462748282196,-4.03157965391895,-4.20871182971466
model(95%),C,0.0274146920689613,-3.59667620239926,-3.35888502248135
model(95%),C,0.014061280203909,-4.26433034383508,-4.66352030502477
model(95%),D,0.249616369062189,-1.38783006345857,0.957329657733948
model(95%),D,0.131313776089514,-2.03016558246496,-0.297831554213885
model(95%),D,0.215312469195009,-1.53566496084525,0.668451612722408
model(95%),E,0.146739917666859,-1.91909352677823,-0.0807902542948797
model(95%),B,0.0257200478484665,-3.66048451925416,-3.48357020949987
model(95%),D,0.0468605160486805,-3.06057983340059,-2.31132132979613
model(95%),D,0.0195132078047118,-3.9366637193738,-4.02324053642366
model(95%),D,0.0166688322754174,-4.09421463413808,-4.33110424824971
model(95%),D,0.0382778417344113,-3.26288409501059,-2.70663570160202
model(95%),C,0.0806182752804948,-2.5180299147185,-1.25114702318358
model(95%),C,0.0536406960945281,-2.92544724349909,-2.04726433731224
model(95%),C,0.0129096254961818,-4.34978208336063,-4.83049800713261
model(95%),C,0.0326091166780732,-3.42316337700337,-3.0198308027345
model(95%),C,0.0357078999876083,-3.33238332650886,-2.84244126902845
model(95%),D,0.0320247336897418,-3.44124674693284,-3.05516676633167
model(95%),C,0.00844695200071916,-4.77394961265861,-5.65934619377209
model(95%),D,0.0301846524130739,-3.50042168202039,-3.17079805409902
model(95%),C,0.0189591774615353,-3.96546716592674,-4.07952415738797
model(95%),C,0.0059303334163545,-5.1276748421982,-6.35054600238959
model(95%),D,0.0115451042687099,-4.46149380471279,-5.04878925121335
model(95%),C,0.0928967843577529,-2.37626624777915,-0.97413251792782
model(95%),C,0.015784376861862,-4.14873463435184,-4.43763952073405
model(95%),C,0.0474487084860557,-3.04810597271484,-2.28694667568981
model(95%),C,0.0626950216686929,-2.76947323371895,-1.74248199015067
model(95%),D,0.0301863696585768,-3.50036479229269,-3.17068688824028
model(95%),C,0.0222233131726714,-3.80661339820512,-3.76911459460312
model(95%),D,0.0755306473248533,-2.58321678025986,-1.37852597504746
model(95%),C,0.0081165710272592,-4.81384750128029,-5.73730900410212
model(95%),C,0.0273175050750687,-3.60022757073853,-3.36582460414372
model(95%),D,0.0147348968428473,-4.21753666364174,-4.57208271422513
model(95%),C,0.0133367611684391,-4.31723105894474,-4.76689139960888
model(95%),C,0.00987099357903427,-4.61815476403446,-5.35491393799897
model(95%),D,0.0219563820323421,-3.8186974285396,-3.79272749737908
model(95%),D,0.0486454731597573,-3.02319652381086,-2.23827215411947
model(95%),D,0.0337696694867482,-3.38819223181798,-2.95149513753262
model(95%),C,0.151577693853981,-1.8866569547661,-0.017407293469113
model(95%),B,0.0107742782366704,-4.53059363023171,-5.18381435597149
model(95%),D,0.0215631093068755,-3.83677132687963,-3.82804495293594
model(95%),D,0.14668293508373,-1.91948192586379,-0.0815492088482648
model(95%),C,0.0318091050870413,-3.44800270668689,-3.06836830724268
model(95%),D,0.0504190692011904,-2.98738581829736,-2.16829593888142
model(95%),C,0.0269884412734431,-3.61234660562278,-3.3895059078594
model(95%),C,0.00879968413303414,-4.73303945211557,-5.57940534484066
model(95%),D,0.0172122707807842,-4.06213273203656,-4.2684143331947
model(95%),D,0.0133852178619634,-4.31360432556676,-4.75980455024835
model(95%),C,0.0913504918010595,-2.39305161247191,-1.00693210329612
model(95%),C,0.00874637812455378,-4.73911559292714,-5.59127847973566
model(95%),B,0.0117500682204357,-4.4438962324143,-5.01440256462987
model(95%),D,0.0555005056467402,-2.89136314751918,-1.98066201819328
model(95%),D,0.00682451481774653,-4.98723402941292,-6.07611643160205
model(95%),C,0.0120127355982855,-4.42178789211755,-4.9712015732789
model(95%),D,0.19312105086916,-1.64443808011313,0.455902569165212
model(95%),D,0.00734220331988797,-4.91411630157941,-5.93324011047888
model(95%),D,0.180342239701989,-1.7128989016574,0.322126115586281
model(95%),C,0.121655245414256,-2.10656409178161,-0.447118714440101
model(95%),C,0.138271302317591,-1.97853756496978,-0.196947385283045
model(95%),C,0.0147478658823025,-4.21665689260993,-4.57036359011966
model(95%),C,0.0132424085564978,-4.32433082987449,-4.78076476768686
model(95%),C,0.0571060980613103,-2.86284437185242,-1.92493466080765
model(95%),D,0.0113684104121115,-4.47691678643652,-5.07892666049465
model(95%),D,0.127787796789991,-2.05738422837414,-0.351018381932503
model(95%),C,0.047900282673122,-3.03863387326489,-2.26843763878697
model(95%),C,0.148346077715868,-1.90820737198905,-0.0595180704683136
model(95%),C,0.0304487992386999,-3.49170871947241,-3.15377241514899
model(95%),D,0.0233603388348297,-3.75671561621165,-3.67161140714541
model(95%),C,0.0705544158805023,-2.6513710104309,-1.5117033311326
model(95%),C,0.0106763049042706,-4.53972848806212,-5.20166440300475
model(95%),D,0.0329690765546426,-3.41218523094581,-2.99837886258355
model(95%),D,0.0279688455659644,-3.5766640466292,-3.31978009842407
model(95%),D,0.0783936664878976,-2.54601213948217,-1.30582592869031
model(95%),C,0.0181992987263529,-4.00637221716082,-4.15945502243054
model(95%),C,0.0948561674165298,-2.35539356187336,-0.933346067602542
model(95%),C,0.0049567254320039,-5.3070099514306,-6.70097730563921
model(95%),C,0.0301339604921781,-3.50210248767518,-3.1740824467572
model(95%),D,0.0823979464604437,-2.49619476397382,-1.20847986021219
model(95%),C,0.0331858978626435,-3.40563025647051,-2.98557005867462
model(95%),C,0.0404145709096936,-3.20856489295789,-2.60049280048085
model(95%),D,0.0597662439549345,-2.81731425976465,-1.83596615606639
model(95%),D,0.0478008356935607,-3.04071215650867,-2.27249872592577
model(95%),C,0.00453241100747827,-5.3965012498406,-6.87584854231756
model(95%),C,0.0169214541300487,-4.07917298700458,-4.30171198908432
model(95%),C,0.0116970287633339,-4.44842042128146,-5.02324309456098
model(95%),D,0.0057541232258546,-5.15783859839655,-6.40948774804517
model(95%),C,0.0683561093748411,-2.68302433612208,-1.57355578278931
model(95%),C,0.00378318000764024,-5.57719035115898,-7.22892562537746
