---
source: R[v4.3.1]::data.table[v1.14.8]::fwrite
creation_time_utc: 2023-09-17 13:06:41
schema:
  fields:
  - name: CL
    type: character
  - name: SC
    type: factor
  - name: GSC
    type: factor
  - name: LnA
    type: numeric
  - name: LnD
    type: numeric
header: yes
sep: ','
sep2:
- ''
- '|'
- ''
eol: "\r\n"
na.strings: ''
dec: '.'
qmethod: double
logical01: no
---
CL,SC,GSC,LnA,LnD
data,C,BC,-3.22487416112346,-5.26148384499318
data,C,BC,-3.82957563126819,-6.62965520457552
data,D,DE,-3.97303965045908,-6.1683556009518
data,C,BC,-5.40184458367736,-5.550294263922
data,D,DE,-4.48408706067913,-7.24909456386611
data,C,DE,-4.10157463875509,-6.93407840318582
data,C,BC,-3.18552027815998,-4.42735629700041
data,C,DE,-2.47211880013312,-3.24954968088533
data,D,DE,-5.06598542212192,-5.49560091145357
data,D,DE,-5.24883944187646,-5.67791254331615
data,D,DE,-1.62066556556425,-3.42533209798137
data,C,BC,-4.75446276385551,-6.22745792383842
data,D,DE,-1.56001355879116,-2.58647305803185
data,D,DE,-4.2613311483434,-4.60953830562254
data,D,DE,-3.40412081524424,-6.91483225152162
data,C,BC,-4.01809407574309,-4.92835814921503
data,C,BC,-3.11699231902908,-4.0626884062914
data,C,BC,-3.95651821179161,-6.50224396052218
data,C,DE,-3.16961172716085,-5.70182307373761
data,B,AB,-3.3230138392591,-4.18847738588079
data,C,BC,-3.46679243549891,-7.00508574405494
data,C,DE,-2.86340122026844,-6.28069799710221
data,C,BC,-3.44184231984346,-5.79657815609964
data,D,DE,-4.19992426649199,-6.78613644092665
data,C,BC,-3.23006205070793,-4.66185792521327
data,C,BC,-5.38553689292177,-6.71417148143754
data,D,DE,-2.9388288071076,-3.42113270856939
data,D,DE,-2.24737943666233,-4.88185281971784
data,C,DE,-3.28523404464228,-4.8890549106409
data,C,DE,-3.99691145098329,-4.9808152294414
data,D,DE,-4.47271661012963,-4.5843433338287
data,C,BC,-1.25790624768367,-2.87221642058972
data,C,BC,-3.04319561384694,-4.72440826527478
data,C,BC,-2.38077227948863,-3.22305089240071
data,D,DE,-3.42292753951474,-5.66088997331042
data,D,DE,-4.52711600430747,-5.85104789552292
data,C,DE,-2.13061043128309,-3.49716551506838
data,D,DE,-1.62518656307678,-5.42606044750161
data,D,DE,-4.64732351668505,-8.19452111516506
data,D,DE,-2.38488656523084,-3.82888286332775
data,C,DE,-2.06964666241749,-3.15155686349928
data,C,BC,-3.66433217846483,-5.3995893407306
data,D,DE,-1.24531019732973,-1.78402463181907
data,D,DE,-1.76974731505658,-3.65725629646081
data,D,DE,-1.28218930958591,-2.36465756011663
data,C,BC,-2.91132562373398,-6.49488938035807
data,C,BC,-3.62471106136849,-4.55679630673487
data,C,BC,-5.18866869523698,-8.22916501655962
data,C,BC,-2.58398701467333,-5.12009230691369
data,C,DE,-3.84971443943613,-6.31529352528217
data,C,DE,-4.00967552555523,-4.30213231315537
data,D,DE,-5.1754912910471,-4.73026718131924
data,D,DE,-3.96813528328075,-4.0055176362739
data,D,DE,-4.08425122272182,-4.79684729531343
data,D,DE,-3.83527247242109,-3.5864466258815
data,D,DE,-5.061861233015,-7.55683214432448
data,B,BC,-2.9927126772793,-4.1656650221151
data,D,DE,-4.20093412802259,-5.49643432255568
data,C,BC,-5.30268113576673,-5.36000899830734
data,D,DE,-4.11995265993353,-5.15962195768764
data,D,DE,-3.52559445443747,-4.13983904267698
data,D,DE,-3.34682322128164,-5.70987639801577
data,C,DE,-5.38495653360105,-4.72499608035068
data,C,BC,-2.38727553833672,-4.15476539718134
data,B,AB,-3.48627356645186,-4.78467024212248
data,C,DE,-3.01028275009515,-3.86047515028442
data,D,DE,-3.90290720815403,-3.45515201436735
data,C,DE,-4.40063490447175,-8.24591978805495
data,D,DE,-5.42227411463836,-8.41329589853358
data,D,DE,-1.93317621361943,-3.96930978209048
data,C,BC,-2.85946282772962,-3.81513990064502
data,D,DE,-1.28882750291271,-2.86912965423306
data,D,DE,-1.69940616232171,-5.00019291335072
data,D,DE,-2.02008006527704,-2.99579119209538
data,C,BC,-2.38716020663882,-5.34430559125821
data,C,BC,-0.789214019567224,-1.88593400902718
data,D,DE,-2.73995742524777,-6.78914178450713
data,C,DE,-4.02891761470954,-5.37727004648401
data,C,BC,-3.18149041949184,-5.74560027795195
data,C,DE,-1.83214998265002,-3.31738051374569
data,C,DE,-4.1747659512768,-5.8899341758728
data,C,BC,-2.57616653649505,-4.34947169730482
data,C,BC,-2.72636839079578,-5.29613068762846
data,D,DE,-2.26083092874446,-2.93077061885847
data,C,DE,-5.09189430005518,-8.66342483172883
data,D,DE,-3.46866707932135,-3.44543202110709
data,D,DE,-4.28234112894199,-8.36253852224948
data,C,BC,-2.99417100961274,-5.06869673277244
data,C,DE,-0.714106720679144,-1.93973056911508
data,D,DE,-4.78292795883829,-7.60384372845117
data,D,DE,-3.98992983126479,-4.77884027815036
data,D,DE,-3.30570317742468,-3.28083912985981
data,D,DE,-1.95162738997911,-2.39220241674673
data,C,DE,-3.02701211045963,-5.01827919322939
data,E,DE,-4.69806804370431,-4.98700698492876
data,C,DE,-3.6032082450752,-4.86545926423702
data,C,BC,-3.97357753125758,-5.00867851724209
data,C,BC,-1.96040278778148,-4.61557541349548
data,C,DE,-3.97503939971541,-6.15022931657573
data,C,BC,-4.36306730126835,-4.15278915984803
data,E,DE,-4.16913694752483,-5.26350279536048
data,D,DE,-4.86257875435073,-6.15285150422249
data,D,DE,-2.20271719405102,-1.81064642017262
data,D,DE,-4.11132595129154,-6.33992711128361
data,C,BC,-4.69606476001434,-5.83693612206996
data,D,DE,-4.06376919006512,-4.90496498192172
data,C,DE,-4.10485233651771,-6.64809551367968
data,D,DE,-4.95493488927221,-5.28519487403009
data,C,DE,-2.33988598252988,-2.0293519050277
data,C,DE,-4.04785204408917,-6.42618479281716
data,D,DE,-1.72317010119732,-3.69631617297094
data,C,DE,-1.82310890285288,-2.30607309595732
data,C,BC,-2.50475198593387,-3.45875041340908
data,D,DE,-5.15212735959357,-6.54710007604771
data,C,DE,-1.7595503367165,-2.48496112241883
data,C,BC,-3.39511302381026,-6.32389422970361
data,D,DE,-4.7995305409533,-5.6505691478273
data,C,DE,-3.46267255412556,-6.63429636790914
data,C,BC,-2.25796997274197,-3.29950564939756
data,C,DE,-2.23989615981682,-4.28199899904892
data,D,DE,-2.47141929690312,-2.35305699567929
data,C,DE,-2.4946686995461,-4.71860265182866
data,C,BC,-3.28577303528546,-4.49112602606162
data,D,DE,-3.13784381912387,-3.60560226104732
data,D,DE,-3.10514460079139,-3.33015475737045
data,C,BC,-3.99291408217293,-4.43787724983789
data,D,DE,-1.28182241927394,-3.63854875881478
data,C,BC,-3.73864979821429,-3.94737323633734
data,C,DE,-2.67906949686285,-3.39439541748445
data,C,BC,-4.77487193696294,-7.46515554777189
data,D,DE,-2.96630248822025,-5.60405950631949
data,C,DE,-1.69052758670189,-3.35394578243151
data,D,DE,-3.62303683430812,-4.17502890712818
data,D,DE,-4.33255083982021,-4.69764325111431
data,D,DE,-1.97084533506023,-3.84072270527563
data,C,BC,-3.30531188948781,-6.3628674029914
data,C,BC,-3.40542916118384,-5.29321118374188
data,D,DE,-4.30471003238585,-4.01395651889766
data,D,DE,-4.51192445076302,-5.74630446059707
data,C,DE,-4.12501056759215,-7.50945192779479
data,D,DE,-3.01559686698324,-7.2858004783591
data,D,DE,-2.18794295280358,-4.05650399436756
data,D,DE,-3.26340969266544,-4.11255947384081
data,D,DE,-2.87271865471767,-2.60359822021357
data,C,BC,-3.67107298114848,-4.7200533436461
data,D,DE,-4.78045643130348,-4.80287347475236
data,C,BC,-1.13472049147154,-3.03418267451451
data,D,DE,-3.54723398660284,-4.41677246678988
data,D,DE,-3.43698866605636,-4.95673861639131
data,D,DE,-4.78815727839796,-5.86776068325802
data,C,BC,-2.78166367535452,-5.06230632041859
data,C,DE,-1.47628701757783,-3.34295871912959
data,C,BC,-2.27852821987896,-5.38573845746229
data,D,DE,-2.84178406720145,-3.70092275654212
data,D,DE,-4.84161381013285,-8.99166605943497
data,D,DE,-4.92845309227135,-5.31054538803234
data,B,BC,-5.48643210288863,-9.07255248751969
data,D,DE,-2.237322727752,-5.95746177282171
data,D,DE,-5.03817509460551,-4.46354561558676
data,D,DE,-3.08195725746173,-3.58349487404766
data,C,BC,-5.47036859962925,-9.2013214657945
data,C,BC,-4.37520429226678,-7.6089145328643
data,C,DE,-4.42185779912726,-4.49952507636729
data,C,BC,-4.80709413986419,-6.29426420428014
data,C,BC,-4.49236169315438,-8.33914634315748
data,D,DE,-2.36262723743383,-1.79390701641203
data,C,BC,-3.05673662005817,-4.31525878519912
data,D,DE,-2.93309161263807,-4.02997268634318
data,C,DE,-3.30459720380448,-7.28099412405919
data,C,BC,-3.9639757221161,-8.45704041134153
data,C,DE,-3.52234229412593,-6.74798662734776
data,D,DE,-3.56340029121235,-3.42595435674823
data,B,BC,-4.12280199068939,-6.30055825335052
data,C,DE,-4.25052142772674,-5.55099792134834
data,D,DE,-3.357662649614,-3.22962127460209
data,C,DE,-5.06337235570322,-4.63944204743512
data,D,DE,-2.34690799243313,-3.73028344185491
data,D,DE,-3.94421373922597,-5.14633152975755
data,D,DE,-5.10423333865325,-8.52894413079587
data,D,DE,-1.30224479174201,-2.98752685990055
data,C,BC,-3.13123255483812,-4.99291722141101
data,D,DE,-3.48961126331429,-5.50951354453745
data,C,BC,-4.19244432541288,-5.09664457999041
data,D,DE,-5.1108891904089,-6.21035387182651
data,D,DE,-1.00195737604939,-3.56888387216574
data,D,DE,-2.40481792563031,-4.37800796266983
data,D,DE,-4.42289905245637,-4.86108464436634
data,D,DE,-1.45217225607667,-2.13289044659388
data,D,DE,-4.10279006014331,-6.23930408712188
data,C,BC,-2.95324873904206,-4.42556783163103
data,D,DE,-3.25999669090218,-6.6038745385738
data,C,DE,-3.48414326242208,-4.75507481165795
data,D,DE,-1.25609295313555,-3.17923353252871
data,C,BC,-3.84781831669071,-4.54529443913224
data,C,DE,-3.06498606279076,-4.63070732526122
data,D,DE,-2.90360806314975,-4.44148000397799
data,C,DE,-2.79054034636236,-4.78236685950672
data,D,DE,-4.39949486309369,-4.45461722019005
data,C,BC,-3.45347085870828,-7.39742814203512
data,C,BC,-4.41607961989133,-6.02156432670931
data,D,DE,-4.19744596311883,-5.71548156075632
data,C,DE,-3.24558118596799,-4.25158951257964
data,C,BC,-3.31323595079409,-6.09724114529639
data,E,DE,-4.16339711800615,-4.43992712903435
data,C,DE,-4.5075423989472,-8.96960922463338
data,C,BC,-4.39904077370888,-5.63350705364784
data,C,BC,-3.69832861993416,-7.70021045227724
data,C,BC,-4.4762499226774,-5.44156803617494
data,C,BC,-2.25157432364237,-3.82694567987486
data,C,DE,-4.35084839490308,-6.64081050036108
data,D,DE,-1.32959106250586,-2.37823421558615
data,C,BC,-2.86960011217198,-4.25628649496921
data,C,BC,-5.18318848729825,-9.73394819196178
data,C,DE,-5.0148222455857,-7.95384071931714
data,B,AB,-4.3527851726317,-5.09483916029149
data,C,BC,-3.6810896685073,-3.63874383626996
data,D,DE,-4.29007986085068,-5.2787461731503
data,C,BC,-1.24907423513307,-2.99068984173077
data,C,DE,-1.23980467567053,-0.908975779153193
data,C,BC,-3.35903477036911,-4.27798848630808
data,D,DE,-3.41539533285222,-4.9777210975174
data,C,BC,-3.71587115721515,-5.30452329398187
data,C,BC,-3.16992076414142,-3.72119353730487
data,C,BC,-4.6481927160797,-8.90344338984701
data,D,DE,-5.51527561821175,-8.12869239024298
data,D,DE,-4.00433557458788,-4.75904829742839
data,D,DE,-1.57163706213788,-3.569716296078
data,D,DE,-2.20297575757143,-4.23701427059602
data,D,DE,-3.75090528028695,-6.00756960635246
data,D,DE,-3.57432144234253,-6.81920467280772
data,C,DE,-2.20264264207924,-1.46889833047561
data,C,DE,-1.87002150924399,-2.06000151985298
data,D,DE,-3.85008848535915,-5.1259895500539
data,D,DE,-2.2445009882726,-4.76310343108973
data,D,DE,-1.10414331169311,-3.55250578662875
data,D,DE,-3.60479916769647,-6.29985032631556
data,D,DE,-5.54625113988734,-8.53048884196627
data,C,BC,-2.97219669631776,-4.12091349602365
data,D,DE,-3.38755474188199,-5.52519682829441
data,D,DE,-1.25613081112988,-3.55038701258185
data,D,DE,-2.10125899245772,-2.91581284537463
data,D,DE,-4.13745391287235,-5.11004960260132
data,D,DE,-2.63080678864918,-1.72185055531028
data,D,DE,-3.46277605050014,-4.53918802453101
data,C,BC,-4.14613908923555,-6.52252849700841
data,C,DE,-4.07483917982017,-7.33053374682199
data,D,DE,-3.30381266721503,-5.74582770191258
data,C,DE,-2.23453980818621,-4.41864874844413
data,D,DE,-3.88804273878447,-5.02588224925024
data,C,DE,-2.92738373976787,-3.96448307455555
data,C,DE,-5.48683731832791,-6.19316045033125
data,C,BC,-1.42350610952866,-3.26317664940857
data,C,DE,-2.33296613560213,-5.44421832074753
data,D,DE,-4.49714065551674,-6.30759435863994
data,D,DE,-5.45172958997268,-4.60948861581613
data,C,BC,-2.04553587417093,-2.67293145980294
data,C,BC,-4.04705724067213,-6.33474459181004
data,E,DE,-3.54817419135513,-3.47244324193125
data,D,DE,-2.37727112078799,-2.66708287558509
data,D,DE,-3.13668072552743,-4.3109192503244
data,C,BC,-2.63122301148737,-3.56538009495948
data,D,DE,-4.29113020551404,-3.93142326809344
data,D,DE,-3.44460271021397,-5.37852894028502
data,D,DE,-3.88962662423422,-4.39491370271227
data,C,DE,-3.4077281467982,-6.02404924491197
data,C,DE,-4.12337043233879,-4.5864516145154
data,C,BC,-2.86490268928197,-4.99285439369316
data,C,DE,-2.69047299762474,-5.25943730883628
data,C,DE,-3.78188922936164,-5.5419058432618
data,C,BC,-3.65245473952999,-4.98237721708585
data,D,DE,-2.53526055961155,-6.15902192436235
data,D,DE,-4.69177500893834,-4.92305819812362
data,D,DE,-4.09028098887739,-6.89671506905736
data,C,BC,-3.83143439777056,-4.03762139523612
data,C,DE,-3.38651241747983,-5.73062421242383
data,C,DE,-4.60124664640455,-6.88010673637427
data,D,DE,-4.13073969943028,-7.36343669466753
data,C,DE,-2.15138123323671,-3.26471481787744
data,D,DE,-2.17138968787154,-4.90923006075035
data,D,DE,-3.18434225616329,-2.86047618864363
data,D,DE,-4.38070055594762,-5.96568712360858
data,C,BC,-4.67780327900755,-8.62045769729579
data,D,DE,-2.43780956337431,-2.7160960405613
data,D,DE,-3.12722793607334,-2.20971838633126
data,C,DE,-4.72657217274558,-8.78750423578927
data,D,DE,-3.58769548915161,-3.46900520466642
data,D,DE,-3.50611982747405,-3.10261892040679
data,D,DE,-3.28145209660185,-5.6920128993526
data,C,BC,-4.82701185798748,-4.09398549377375
data,C,DE,-5.76549641670006,-9.22991125657066
data,D,DE,-4.0422578207053,-7.66488380790447
data,C,DE,-2.11626599204524,-2.38302165533832
data,D,DE,-2.23911440283686,-5.22535423052381
data,D,DE,-3.3647685923574,-3.46612100304432
data,C,BC,-2.02000431004549,-4.57958218933369
data,D,DE,-3.66268667834346,-3.90558991039141
data,C,BC,-5.1885924587678,-8.55705216397183
data,C,BC,-5.0736606323931,-5.76462682098601
data,C,BC,-3.6595536844878,-4.31100500159407
data,C,BC,-3.07724025323356,-5.35349850070892
data,B,AB,-4.44531983650326,-5.95879631040135
data,C,BC,-4.06244139130429,-4.72407326821621
data,B,BC,-4.68582046438125,-6.38228789936247
data,C,BC,-4.1222042189789,-5.92386513672192
data,C,BC,-1.82090887659857,-4.00873664470117
data,C,BC,-2.94803341865137,-4.02850701809101
data,D,DE,-3.36318048843892,-4.82841533509304
data,C,BC,-3.6467808555343,-7.7939821173699
data,B,BC,-3.90984957285617,-3.89132702778641
data,C,DE,-4.82234496410963,-8.17960907944579
data,C,BC,-4.27797250224639,-6.28764647997903
data,C,DE,-4.95699863212174,-6.89555773179966
data,C,DE,-4.92920591487706,-6.94572094980609
data,D,DE,-4.28779457318888,-6.40050468904013
data,C,DE,-4.2599719082567,-5.57181553640561
data,C,DE,-3.3581391701676,-5.53997292088341
data,C,DE,-3.90220241221189,-4.55227871522275
data,C,BC,-3.95969370915346,-6.54943361058154
data,C,DE,-3.30298544129477,-4.22012747830266
data,C,DE,-3.62219900892806,-4.6472687127848
data,C,DE,-4.47164768126431,-7.36233947951568
data,D,DE,-2.12146709583902,-5.39587382043807
data,D,DE,-3.19233915801752,-3.22822402603817
data,C,DE,-1.50799472322221,-3.76619036146267
data,C,BC,-4.99680263500392,-6.63097687762903
data,C,BC,-5.35301554329911,-6.62729472659642
data,C,BC,-1.88302055918926,-4.47272242734991
data,C,BC,-2.98342283829712,-3.8963800507748
data,B,AB,-4.19949663045503,-4.51348596389912
data,C,BC,-2.4425904774388,-4.79438318247764
data,C,BC,-2.40131125207372,-3.97219777045078
data,C,BC,-5.01528252669768,-8.36229203044029
data,D,DE,-3.51869721006078,-5.83399289917077
data,C,BC,-3.99094055476916,-5.18057287428015
data,D,DE,-3.45463612710896,-5.2478595733895
data,D,DE,-2.61209037698612,-5.34862883556852
data,C,BC,-2.02113660747711,-3.42535875210842
data,D,DE,-5.06828933945647,-5.4032486921685
data,C,BC,-3.87269518968275,-6.22209093962135
data,D,DE,-4.08606102942721,-4.15543893035794
data,D,DE,-3.26688879071462,-5.15212724398301
data,B,BC,-3.33106143388904,-5.35439466127831
data,D,DE,-3.17440213432807,-5.04254052500688
data,D,DE,-3.23385800700873,-5.2926021622537
data,D,DE,-1.5094929762224,-3.1901833601269
data,D,DE,-4.51155745250041,-6.27898401290214
data,D,DE,-3.77000209579388,-3.30823975118543
data,D,DE,-0.247690506230155,-2.65679326077172
data,E,DE,-4.07800136919736,-5.41281466000458
data,E,DE,-2.59252473436077,-3.69098392865985
data,D,DE,-3.92501014511564,-5.14746568193381
data,D,DE,-3.55455885610185,-4.90016530381229
data,D,DE,-3.24324253891629,-4.94008029306305
data,D,DE,-1.40931076436593,-3.19114129331318
data,C,BC,-3.6139490240341,-5.0065710766761
data,B,BC,-4.71395450648033,-6.32265342701936
data,E,DE,-3.25540927494216,-5.00737223384534
data,D,DE,-3.3111875564254,-5.10180930586709
data,D,DE,-3.93712767514037,-5.80209941957945
data,D,DE,-3.54195834093646,-4.88255739462713
data,C,BC,-1.8612854275062,-3.37436427876943
data,C,BC,-2.81730710104757,-4.21532129943512
data,D,DE,-2.19833956731523,-4.70314304058097
data,D,DE,-1.13810620840659,-2.32876422774091
data,E,DE,-3.26917734956147,-4.52168072597589
data,C,BC,-5.56361541109199,-6.12933890842588
data,D,DE,-4.39849131796414,-6.31313188313665
data,C,DE,-2.35169793662878,-4.02431105316095
data,D,DE,-3.1057032597462,-5.12341698765593
data,D,DE,-2.16637275242248,-3.69799121569365
data,C,DE,-2.6036079770941,-5.77915240884421
data,E,DE,-4.66403368766153,-4.61007493418086
data,D,DE,-3.41025916070538,-5.04272717752834
data,B,BC,-5.51198769789286,-5.38655552763644
data,D,DE,-3.06653823656995,-4.98209470734815
data,E,DE,-3.93463999794578,-4.30326251549947
data,E,DE,-1.88807209825056,-3.58022164424728
data,D,DE,-3.74993046878077,-4.88192722787949
data,C,DE,-3.23611710687824,-4.97785003974659
data,D,DE,-5.43894315878176,-5.98680299210622
data,D,DE,-3.99658336013512,-5.14630464773537
data,D,DE,-3.09501800063323,-4.60491397791025
data,CD,DE,-3.22399547961871,-5.20758833502719
data,CD,DE,-3.86627332759295,-7.63416052185389
data,BC,BC,-2.29316477256673,-4.8263976650351
data,CD,DE,-3.41865228137222,-5.63301814772774
data,CD,DE,-2.70691344870147,-4.67675414776944
data,BC,BC,-2.98375172166332,-4.87023008853196
data,E,AB,-2.89814680406069,-4.0926334677083
data,CD,DE,-2.96880961538359,-3.48069091271737
data,C,BC,-2.03490187569495,-6.01450771457093
data,C,BC,-3.17537937916215,-7.44272617948562
data,C,BC,-2.8087995987639,-6.73102367029709
data,CD,DE,-2.72892068346159,-6.3532944075994
data,BC,BC,-2.82631510155634,-5.95547001743608
data,C,BC,-3.64440145361354,-5.70143897952578
data,C,BC,-0.797251829296724,-2.81585983801501
data,C,BC,-1.04592007341929,-3.50206932232855
data,BC,BC,-2.65369802119974,-5.01869198714686
data,E,AB,-3.52383556668991,-6.6664253338606
data,C,BC,-3.69680744511209,-5.08916870975822
data,CD,DE,-1.50036421396651,-3.11112758505194
data,CD,DE,-2.27571658700217,-3.59829043197147
data,C,BC,-3.57286825816422,-6.40054081435131
data,D,DE,-3.16129569411698,-3.11225888657384
data,A,BC,-3.03175369143368,-3.48549152798348
data,C,BC,-4.06633432678563,-5.89004030316977
data,BC,BC,-1.99128475692844,-4.19828165274427
data,BC,BC,-0.923861908009679,-3.66093530809392
data,A,BC,-1.98498933409239,-3.93583451615422
data,CD,DE,-3.52091501164276,-5.55467986388237
data,E,AB,-3.29157433906599,-6.42219179713313
data,D,DE,-2.51488247523951,-3.92530180550451
data,A,BC,-3.28259895863859,-7.29051627362943
data,CD,DE,-3.38295260120165,-3.91487736022129
data,D,DE,-6.0989717210847,-9.72815792445408
data,B,BC,-7.97742034192153,-11.3429140121042
data,B,BC,-8.44119954097392,-9.31456476714061
data,B,DE,-7.21422757742141,-11.3839884037399
data,D,BC,-7.95584424151591,-10.8481124662237
data,D,DE,-7.31784822525976,-9.69218312431603
data,D,DE,-7.25343883833487,-9.02562053350986
data,B,BC,-8.3542682922557,-10.045018129719
data,D,DE,-2.64737063106625,-4.96775161693061
data,E,DE,-8.83027678199548,-12.5260776433479
data,B,BC,-7.04249758286171,-10.6676286078889
data,B,BC,-5.034678945453,-9.00175879356478
data,B,BC,-7.95095784343892,-11.1043692594782
data,E,DE,-6.53916527513272,-10.4688583692367
data,D,BC,-6.98080051383464,-10.011906972914
data,D,DE,-4.79498362344595,-7.45907439618223
data,D,DE,-4.61208442675772,-7.12526750485008
data,E,DE,-6.01073194588373,-8.9521444241136
data,B,BC,-6.32752414531069,-10.0767471022565
data,D,DE,-2.8679812441181,-4.91651134031481
data,D,DE,-6.16830087356538,-10.1142836929299
data,E,DE,-6.96360719446921,-10.2780790777149
data,D,DE,-6.72768135216877,-10.1089108143735
data,D,DE,-6.83203058657516,-8.02329341188915
data,D,BC,-7.62094752884584,-10.6554813180036
data,E,DE,-7.17467216924276,-9.53497242422667
data,D,DE,-7.11011308729401,-10.9817835925774
data,E,DE,-1.89221743823876,-4.21140053809998
data,B,BC,-4.12135145607274,-4.05054016547966
data,B,BC,-7.7741972301685,-8.92842405277008
data,B,BC,-8.08716815841836,-10.7881582496324
data,E,DE,-5.29816271755651,-8.16684803211359
data,D,DE,-7.61941220345423,-10.3040955947283
data,D,DE,-5.90461677360215,-9.86908756291785
data,B,AB,-6.45793533534029,-6.36794695957643
data,D,DE,-8.13974258170715,-11.6159332028645
data,B,BC,-8.86188928964204,-11.9679203641868
data,B,BC,-8.03261849589632,-10.7656516306452
data,B,DE,-7.6710058633495,-10.554109632399
data,A,AB,-7.80585219077604,-11.5734561877407
data,B,BC,-5.14352590967526,-5.96451334165661
data,D,DE,-5.9636681984602,-10.0390619089844
data,D,DE,-7.90168136810135,-10.6907717854371
data,D,DE,-7.57120926213899,-9.85569904487347
data,B,DE,-7.35260153823276,-10.9180970317163
data,B,BC,-5.56514910894127,-8.39555092821056
data,D,DE,-8.36153807772432,-10.6396789839476
data,D,DE,-6.20343532728221,-9.3369991244582
data,D,DE,-5.34822890921681,-7.63483558972045
data,B,BC,-2.43986013107702,-4.26831660050036
data,D,DE,-8.3118116386662,-11.6383608283341
data,D,DE,-6.74983540623713,-9.34187167428748
